neuron;radius;sholl;side
cPRC;7;2,42575817250886e+00;left
cPRC;8;1,40021589135413e+00;left
cPRC;9;1,00000000000000e+00;left
cPRC;10;1,00000000000000e+00;left
cPRC;11;1,00000000000000e+00;left
cPRC;12;1,00000000000000e+00;left
cPRC;13;1,00000000000000e+00;left
cPRC;14;1,00000000000000e+00;left
cPRC;15;1,05002698641927e+00;left
cPRC;16;1,47838169007921e+00;left
cPRC;17;2,74128776275291e+00;left
cPRC;18;4,67821977156361e+00;left
cPRC;19;6,33035753358716e+00;left
cPRC;20;7,10238063979694e+00;left
cPRC;21;7,33222470205534e+00;left
cPRC;22;7,84393826674252e+00;left
cPRC;23;9,26915671086604e+00;left
cPRC;24;1,18684229720071e+01;left
cPRC;25;1,51112861581550e+01;left
cPRC;26;1,60926655288609e+01;left
cPRC;27;1,46555220048721e+01;left
cPRC;28;1,03413417355914e+01;left
cPRC;29;5,45676338015840e+00;left
cPRC;30;2,34134173559144e+00;left
cPRC;31;7,06628448062080e-01;left
cPRC;32;1,00053972838534e-01;left
cPRC;33;0,00000000000000e+00;left
cPRC;34;0,00000000000000e+00;left
cPRC;35;0,00000000000000e+00;left
cPRC;36;0,00000000000000e+00;left
cPRC;37;0,00000000000000e+00;left
cPRC;38;0,00000000000000e+00;left
cPRC;39;0,00000000000000e+00;left
cPRC;40;0,00000000000000e+00;left
cPRC;41;0,00000000000000e+00;left
cPRC;42;0,00000000000000e+00;left
cPRC;43;0,00000000000000e+00;left
cPRC;44;0,00000000000000e+00;left
cPRC;45;0,00000000000000e+00;left
cPRC;46;0,00000000000000e+00;left
cPRC;47;0,00000000000000e+00;left
cPRC;48;0,00000000000000e+00;left
cPRC;49;0,00000000000000e+00;left
cPRC;50;0,00000000000000e+00;left
cPRC;51;0,00000000000000e+00;left
cPRC;52;0,00000000000000e+00;left
cPRC;53;0,00000000000000e+00;left
cPRC;54;0,00000000000000e+00;left
cPRC;55;0,00000000000000e+00;left
cPRC;56;0,00000000000000e+00;left
cPRC;57;0,00000000000000e+00;left
cPRC;58;0,00000000000000e+00;left
cPRC;59;0,00000000000000e+00;left
cPRC;60;0,00000000000000e+00;left
cPRC;61;0,00000000000000e+00;left
cPRC;62;0,00000000000000e+00;left
cPRC;63;0,00000000000000e+00;left
cPRC;64;0,00000000000000e+00;left
cPRC;65;0,00000000000000e+00;left
cPRC;66;0,00000000000000e+00;left
cPRC;67;0,00000000000000e+00;left
cPRC;68;0,00000000000000e+00;left
cPRC;69;0,00000000000000e+00;left
cPRC;70;0,00000000000000e+00;left
cPRC;71;0,00000000000000e+00;left
cPRC;72;0,00000000000000e+00;left
cPRC;73;0,00000000000000e+00;left
cPRC;74;0,00000000000000e+00;left
cPRC;75;0,00000000000000e+00;left
cPRC;76;0,00000000000000e+00;left
cPRC;77;0,00000000000000e+00;left
cPRC;78;0,00000000000000e+00;left
cPRC;79;0,00000000000000e+00;left
cPRC;80;0,00000000000000e+00;left
cPRC;81;0,00000000000000e+00;left
cPRC;82;0,00000000000000e+00;left
cPRC;83;0,00000000000000e+00;left
cPRC;84;0,00000000000000e+00;left
cPRC;85;0,00000000000000e+00;left
cPRC;86;0,00000000000000e+00;left
cPRC;87;0,00000000000000e+00;left
cPRC;88;0,00000000000000e+00;left
cPRC;89;0,00000000000000e+00;left
cPRC;90;0,00000000000000e+00;left
cPRC;91;0,00000000000000e+00;left
cPRC;92;0,00000000000000e+00;left
cPRC;93;0,00000000000000e+00;left
cPRC;94;0,00000000000000e+00;left
cPRC;95;0,00000000000000e+00;left
cPRC;96;0,00000000000000e+00;left
cPRC;97;0,00000000000000e+00;left
cPRC;98;0,00000000000000e+00;left
cPRC;99;0,00000000000000e+00;left
cPRC;100;0,00000000000000e+00;left
cPRC;101;0,00000000000000e+00;left
cPRC;102;0,00000000000000e+00;left
cPRC;103;0,00000000000000e+00;left
cPRC;104;0,00000000000000e+00;left
cPRC;105;0,00000000000000e+00;left
cPRC;106;0,00000000000000e+00;left
cPRC;107;0,00000000000000e+00;left
cPRC;108;0,00000000000000e+00;left
cPRC;109;0,00000000000000e+00;left
cPRC;110;0,00000000000000e+00;left
cPRC;111;0,00000000000000e+00;left
cPRC;112;0,00000000000000e+00;left
cPRC;113;0,00000000000000e+00;left
cPRC;114;0,00000000000000e+00;left
cPRC;115;0,00000000000000e+00;left
cPRC;116;0,00000000000000e+00;left
cPRC;117;0,00000000000000e+00;left
cPRC;118;0,00000000000000e+00;left
cPRC;119;0,00000000000000e+00;left
cPRC;120;0,00000000000000e+00;left
cPRC;121;0,00000000000000e+00;left
cPRC;122;0,00000000000000e+00;left
cPRC;123;0,00000000000000e+00;left
cPRC;124;0,00000000000000e+00;left
cPRC;125;0,00000000000000e+00;left
cPRC;126;0,00000000000000e+00;left
cPRC;127;0,00000000000000e+00;left
cPRC;128;0,00000000000000e+00;left
cPRC;129;0,00000000000000e+00;left
cPRC;130;0,00000000000000e+00;left
cPRC;131;0,00000000000000e+00;left
cPRC;132;0,00000000000000e+00;left
cPRC;133;0,00000000000000e+00;left
cPRC;134;0,00000000000000e+00;left
cPRC;135;0,00000000000000e+00;left
cPRC;136;0,00000000000000e+00;left
cPRC;137;0,00000000000000e+00;left
cPRC;138;0,00000000000000e+00;left
cPRC;139;0,00000000000000e+00;left
cPRC;140;0,00000000000000e+00;left
cPRC;141;0,00000000000000e+00;left
cPRC;142;0,00000000000000e+00;left
cPRC;143;0,00000000000000e+00;left
cPRC;144;0,00000000000000e+00;left
cPRC;145;0,00000000000000e+00;left
cPRC;146;0,00000000000000e+00;left
cPRC;147;0,00000000000000e+00;left
cPRC;148;0,00000000000000e+00;left
cPRC;149;0,00000000000000e+00;left
cPRC;150;0,00000000000000e+00;left
cPRC;151;0,00000000000000e+00;left
cPRC;152;0,00000000000000e+00;left
cPRC;153;0,00000000000000e+00;left
cPRC;154;0,00000000000000e+00;left
cPRC;155;0,00000000000000e+00;left
cPRC;156;0,00000000000000e+00;left
cPRC;157;0,00000000000000e+00;left
cPRC;158;0,00000000000000e+00;left
cPRC;159;0,00000000000000e+00;left
cPRC;160;0,00000000000000e+00;left
cPRC;161;0,00000000000000e+00;left
cPRC;162;0,00000000000000e+00;left
cPRC;163;0,00000000000000e+00;left
cPRC;164;0,00000000000000e+00;left
cPRC;165;0,00000000000000e+00;left
cPRC;166;0,00000000000000e+00;left
cPRC;167;0,00000000000000e+00;left
cPRC;168;0,00000000000000e+00;left
cPRC;169;0,00000000000000e+00;left
cPRC;170;0,00000000000000e+00;left
cPRC;171;0,00000000000000e+00;left
cPRC;172;0,00000000000000e+00;left
cPRC;173;0,00000000000000e+00;left
cPRC;174;0,00000000000000e+00;left
cPRC;175;0,00000000000000e+00;left
cPRC;176;0,00000000000000e+00;left
cPRC;177;0,00000000000000e+00;left
cPRC;178;0,00000000000000e+00;left
cPRC;179;0,00000000000000e+00;left
cPRC;180;0,00000000000000e+00;left
INRGWa;1;3,45162787838168e+00;left
INRGWa;2;2,90470483726848e+00;left
INRGWa;3;2,36180722134101e+00;left
INRGWa;4;1,77827374440214e+00;left
INRGWa;5;1,32830073082141e+00;left
INRGWa;6;1,17821977156361e+00;left
INRGWa;7;1,29364141613058e+00;left
INRGWa;8;1,86296004551223e+00;left
INRGWa;9;2,87832771724067e+00;left
INRGWa;10;4,67196913337126e+00;left
INRGWa;11;6,69724155033332e+00;left
INRGWa;12;8,02029086983794e+00;left
INRGWa;13;9,11022858226482e+00;left
INRGWa;14;1,01222120111447e+01;left
INRGWa;15;1,15190217787697e+01;left
INRGWa;16;1,21982407772089e+01;left
INRGWa;17;1,16279229209517e+01;left
INRGWa;18;1,03632299097049e+01;left
INRGWa;19;9,37573118608959e+00;left
INRGWa;20;9,13338584744650e+00;left
INRGWa;21;9,39475296485931e+00;left
INRGWa;22;9,68368269805844e+00;left
INRGWa;23;1,12861216868700e+01;left
INRGWa;24;1,33243767595875e+01;left
INRGWa;25;1,50802226014908e+01;left
INRGWa;26;1,51649089026009e+01;left
INRGWa;27;1,32524615990547e+01;left
INRGWa;28;1,10323326477324e+01;left
INRGWa;29;9,25665543448134e+00;left
INRGWa;30;8,13703995448777e+00;left
INRGWa;31;7,07164529634005e+00;left
INRGWa;32;5,44997301358073e+00;left
INRGWa;33;3,60005397283852e+00;left
INRGWa;34;2,00652050238502e+00;left
INRGWa;35;8,78327717240675e-01;left
INRGWa;36;2,78273744402141e-01;left
INRGWa;37;5,00269864192668e-02;left
INRGWa;38;0,00000000000000e+00;left
INRGWa;39;0,00000000000000e+00;left
INRGWa;40;0,00000000000000e+00;left
INRGWa;41;0,00000000000000e+00;left
INRGWa;42;0,00000000000000e+00;left
INRGWa;43;0,00000000000000e+00;left
INRGWa;44;0,00000000000000e+00;left
INRGWa;45;0,00000000000000e+00;left
INRGWa;46;0,00000000000000e+00;left
INRGWa;47;0,00000000000000e+00;left
INRGWa;48;0,00000000000000e+00;left
INRGWa;49;0,00000000000000e+00;left
INRGWa;50;0,00000000000000e+00;left
INRGWa;51;0,00000000000000e+00;left
INRGWa;52;0,00000000000000e+00;left
INRGWa;53;0,00000000000000e+00;left
INRGWa;54;0,00000000000000e+00;left
INRGWa;55;0,00000000000000e+00;left
INRGWa;56;0,00000000000000e+00;left
INRGWa;57;0,00000000000000e+00;left
INRGWa;58;0,00000000000000e+00;left
INRGWa;59;0,00000000000000e+00;left
INRGWa;60;0,00000000000000e+00;left
INRGWa;61;0,00000000000000e+00;left
INRGWa;62;0,00000000000000e+00;left
INRGWa;63;0,00000000000000e+00;left
INRGWa;64;0,00000000000000e+00;left
INRGWa;65;0,00000000000000e+00;left
INRGWa;66;0,00000000000000e+00;left
INRGWa;67;0,00000000000000e+00;left
INRGWa;68;0,00000000000000e+00;left
INRGWa;69;0,00000000000000e+00;left
INRGWa;70;0,00000000000000e+00;left
INRGWa;71;0,00000000000000e+00;left
INRGWa;72;0,00000000000000e+00;left
INRGWa;73;0,00000000000000e+00;left
INRGWa;74;0,00000000000000e+00;left
INRGWa;75;0,00000000000000e+00;left
INRGWa;76;0,00000000000000e+00;left
INRGWa;77;0,00000000000000e+00;left
INRGWa;78;0,00000000000000e+00;left
INRGWa;79;0,00000000000000e+00;left
INRGWa;80;0,00000000000000e+00;left
INRGWa;81;0,00000000000000e+00;left
INRGWa;82;0,00000000000000e+00;left
INRGWa;83;0,00000000000000e+00;left
INRGWa;84;0,00000000000000e+00;left
INRGWa;85;0,00000000000000e+00;left
INRGWa;86;0,00000000000000e+00;left
INRGWa;87;0,00000000000000e+00;left
INRGWa;88;0,00000000000000e+00;left
INRGWa;89;0,00000000000000e+00;left
INRGWa;90;0,00000000000000e+00;left
INRGWa;91;0,00000000000000e+00;left
INRGWa;92;0,00000000000000e+00;left
INRGWa;93;0,00000000000000e+00;left
INRGWa;94;0,00000000000000e+00;left
INRGWa;95;0,00000000000000e+00;left
INRGWa;96;0,00000000000000e+00;left
INRGWa;97;0,00000000000000e+00;left
INRGWa;98;0,00000000000000e+00;left
INRGWa;99;0,00000000000000e+00;left
INRGWa;100;0,00000000000000e+00;left
INRGWa;101;0,00000000000000e+00;left
INRGWa;102;0,00000000000000e+00;left
INRGWa;103;0,00000000000000e+00;left
INRGWa;104;0,00000000000000e+00;left
INRGWa;105;0,00000000000000e+00;left
INRGWa;106;0,00000000000000e+00;left
INRGWa;107;0,00000000000000e+00;left
INRGWa;108;0,00000000000000e+00;left
INRGWa;109;0,00000000000000e+00;left
INRGWa;110;0,00000000000000e+00;left
INRGWa;111;0,00000000000000e+00;left
INRGWa;112;0,00000000000000e+00;left
INRGWa;113;0,00000000000000e+00;left
INRGWa;114;0,00000000000000e+00;left
INRGWa;115;0,00000000000000e+00;left
INRGWa;116;0,00000000000000e+00;left
INRGWa;117;0,00000000000000e+00;left
INRGWa;118;0,00000000000000e+00;left
INRGWa;119;0,00000000000000e+00;left
INRGWa;120;0,00000000000000e+00;left
INRGWa;121;0,00000000000000e+00;left
INRGWa;122;0,00000000000000e+00;left
INRGWa;123;0,00000000000000e+00;left
INRGWa;124;0,00000000000000e+00;left
INRGWa;125;0,00000000000000e+00;left
INRGWa;126;0,00000000000000e+00;left
INRGWa;127;0,00000000000000e+00;left
INRGWa;128;0,00000000000000e+00;left
INRGWa;129;0,00000000000000e+00;left
INRGWa;130;0,00000000000000e+00;left
INRGWa;131;0,00000000000000e+00;left
INRGWa;132;0,00000000000000e+00;left
INRGWa;133;0,00000000000000e+00;left
INRGWa;134;0,00000000000000e+00;left
INRGWa;135;0,00000000000000e+00;left
INRGWa;136;0,00000000000000e+00;left
INRGWa;137;0,00000000000000e+00;left
INRGWa;138;0,00000000000000e+00;left
INRGWa;139;0,00000000000000e+00;left
INRGWa;140;0,00000000000000e+00;left
INRGWa;141;0,00000000000000e+00;left
INRGWa;142;0,00000000000000e+00;left
INRGWa;143;0,00000000000000e+00;left
INRGWa;144;0,00000000000000e+00;left
INRGWa;145;0,00000000000000e+00;left
INRGWa;146;0,00000000000000e+00;left
INRGWa;147;0,00000000000000e+00;left
INRGWa;148;0,00000000000000e+00;left
INRGWa;149;0,00000000000000e+00;left
INRGWa;150;0,00000000000000e+00;left
INRGWa;151;0,00000000000000e+00;left
INRGWa;152;0,00000000000000e+00;left
INRGWa;153;0,00000000000000e+00;left
INRGWa;154;0,00000000000000e+00;left
INRGWa;155;0,00000000000000e+00;left
INRGWa;156;0,00000000000000e+00;left
INRGWa;157;0,00000000000000e+00;left
INRGWa;158;0,00000000000000e+00;left
INRGWa;159;0,00000000000000e+00;left
INRGWa;160;0,00000000000000e+00;left
INRGWa;161;0,00000000000000e+00;left
INRGWa;162;0,00000000000000e+00;left
INRGWa;163;0,00000000000000e+00;left
INRGWa;164;0,00000000000000e+00;left
INRGWa;165;0,00000000000000e+00;left
INRGWa;166;0,00000000000000e+00;left
INRGWa;167;0,00000000000000e+00;left
INRGWa;168;0,00000000000000e+00;left
INRGWa;169;0,00000000000000e+00;left
INRGWa;170;0,00000000000000e+00;left
INRGWa;171;0,00000000000000e+00;left
INRGWa;172;0,00000000000000e+00;left
INRGWa;173;0,00000000000000e+00;left
INRGWa;174;0,00000000000000e+00;left
INRGWa;175;0,00000000000000e+00;left
INRGWa;176;0,00000000000000e+00;left
INRGWa;177;0,00000000000000e+00;left
INRGWa;178;0,00000000000000e+00;left
INRGWa;179;0,00000000000000e+00;left
INRGWa;180;0,00000000000000e+00;left
INNOS;1;3,38295699607796e+00;left
INNOS;2;2,90540390997584e+00;left
INNOS;3;2,44578629254633e+00;left
INNOS;4;1,95649351596575e+00;left
INNOS;5;1,55002698641927e+00;left
INNOS;6;1,32178022843639e+00;left
INNOS;7;1,27827374440214e+00;left
INNOS;8;1,50652050238502e+00;left
INNOS;9;2,35018890493487e+00;left
INNOS;10;3,69099091214097e+00;left
INNOS;11;4,64588712383120e+00;left
INNOS;12;5,32178022843639e+00;left
INNOS;13;5,83222470205534e+00;left
INNOS;14;6,27434977316820e+00;left
INNOS;15;6,90619666535381e+00;left
INNOS;16;6,91531369888991e+00;left
INNOS;17;6,55002698641927e+00;left
INNOS;18;6,06279812699663e+00;left
INNOS;19;5,50259653115108e+00;left
INNOS;20;5,17562324041253e+00;left
INNOS;21;4,73084328913395e+00;left
INNOS;22;4,41271716773883e+00;left
INNOS;23;3,83714790016484e+00;left
INNOS;24;3,17821977156361e+00;left
INNOS;25;2,58468630111009e+00;left
INNOS;26;2,41558356308258e+00;left
INNOS;27;3,25405890333027e+00;left
INNOS;28;4,81552959024404e+00;left
INNOS;29;6,57789593453241e+00;left
INNOS;30;7,71780228436392e+00;left
INNOS;31;7,90360013420273e+00;left
INNOS;32;6,68314296967310e+00;left
INNOS;33;4,91271716773881e+00;left
INNOS;34;2,88484821962569e+00;left
INNOS;35;1,25013493209633e+00;left
INNOS;36;4,56493515965749e-01;left
INNOS;37;1,00053972838534e-01;left
INNOS;38;0,00000000000000e+00;left
INNOS;39;0,00000000000000e+00;left
INNOS;40;0,00000000000000e+00;left
INNOS;41;0,00000000000000e+00;left
INNOS;42;0,00000000000000e+00;left
INNOS;43;0,00000000000000e+00;left
INNOS;44;0,00000000000000e+00;left
INNOS;45;0,00000000000000e+00;left
INNOS;46;0,00000000000000e+00;left
INNOS;47;0,00000000000000e+00;left
INNOS;48;0,00000000000000e+00;left
INNOS;49;0,00000000000000e+00;left
INNOS;50;0,00000000000000e+00;left
INNOS;51;0,00000000000000e+00;left
INNOS;52;0,00000000000000e+00;left
INNOS;53;0,00000000000000e+00;left
INNOS;54;0,00000000000000e+00;left
INNOS;55;0,00000000000000e+00;left
INNOS;56;0,00000000000000e+00;left
INNOS;57;0,00000000000000e+00;left
INNOS;58;0,00000000000000e+00;left
INNOS;59;0,00000000000000e+00;left
INNOS;60;0,00000000000000e+00;left
INNOS;61;0,00000000000000e+00;left
INNOS;62;0,00000000000000e+00;left
INNOS;63;0,00000000000000e+00;left
INNOS;64;0,00000000000000e+00;left
INNOS;65;0,00000000000000e+00;left
INNOS;66;0,00000000000000e+00;left
INNOS;67;0,00000000000000e+00;left
INNOS;68;0,00000000000000e+00;left
INNOS;69;0,00000000000000e+00;left
INNOS;70;0,00000000000000e+00;left
INNOS;71;0,00000000000000e+00;left
INNOS;72;0,00000000000000e+00;left
INNOS;73;0,00000000000000e+00;left
INNOS;74;0,00000000000000e+00;left
INNOS;75;0,00000000000000e+00;left
INNOS;76;0,00000000000000e+00;left
INNOS;77;0,00000000000000e+00;left
INNOS;78;0,00000000000000e+00;left
INNOS;79;0,00000000000000e+00;left
INNOS;80;0,00000000000000e+00;left
INNOS;81;0,00000000000000e+00;left
INNOS;82;0,00000000000000e+00;left
INNOS;83;0,00000000000000e+00;left
INNOS;84;0,00000000000000e+00;left
INNOS;85;0,00000000000000e+00;left
INNOS;86;0,00000000000000e+00;left
INNOS;87;0,00000000000000e+00;left
INNOS;88;0,00000000000000e+00;left
INNOS;89;0,00000000000000e+00;left
INNOS;90;0,00000000000000e+00;left
INNOS;91;0,00000000000000e+00;left
INNOS;92;0,00000000000000e+00;left
INNOS;93;0,00000000000000e+00;left
INNOS;94;0,00000000000000e+00;left
INNOS;95;0,00000000000000e+00;left
INNOS;96;0,00000000000000e+00;left
INNOS;97;0,00000000000000e+00;left
INNOS;98;0,00000000000000e+00;left
INNOS;99;0,00000000000000e+00;left
INNOS;100;0,00000000000000e+00;left
INNOS;101;0,00000000000000e+00;left
INNOS;102;0,00000000000000e+00;left
INNOS;103;0,00000000000000e+00;left
INNOS;104;0,00000000000000e+00;left
INNOS;105;0,00000000000000e+00;left
INNOS;106;0,00000000000000e+00;left
INNOS;107;0,00000000000000e+00;left
INNOS;108;0,00000000000000e+00;left
INNOS;109;0,00000000000000e+00;left
INNOS;110;0,00000000000000e+00;left
INNOS;111;0,00000000000000e+00;left
INNOS;112;0,00000000000000e+00;left
INNOS;113;0,00000000000000e+00;left
INNOS;114;0,00000000000000e+00;left
INNOS;115;0,00000000000000e+00;left
INNOS;116;0,00000000000000e+00;left
INNOS;117;0,00000000000000e+00;left
INNOS;118;0,00000000000000e+00;left
INNOS;119;0,00000000000000e+00;left
INNOS;120;0,00000000000000e+00;left
INNOS;121;0,00000000000000e+00;left
INNOS;122;0,00000000000000e+00;left
INNOS;123;0,00000000000000e+00;left
INNOS;124;0,00000000000000e+00;left
INNOS;125;0,00000000000000e+00;left
INNOS;126;0,00000000000000e+00;left
INNOS;127;0,00000000000000e+00;left
INNOS;128;0,00000000000000e+00;left
INNOS;129;0,00000000000000e+00;left
INNOS;130;0,00000000000000e+00;left
INNOS;131;0,00000000000000e+00;left
INNOS;132;0,00000000000000e+00;left
INNOS;133;0,00000000000000e+00;left
INNOS;134;0,00000000000000e+00;left
INNOS;135;0,00000000000000e+00;left
INNOS;136;0,00000000000000e+00;left
INNOS;137;0,00000000000000e+00;left
INNOS;138;0,00000000000000e+00;left
INNOS;139;0,00000000000000e+00;left
INNOS;140;0,00000000000000e+00;left
INNOS;141;0,00000000000000e+00;left
INNOS;142;0,00000000000000e+00;left
INNOS;143;0,00000000000000e+00;left
INNOS;144;0,00000000000000e+00;left
INNOS;145;0,00000000000000e+00;left
INNOS;146;0,00000000000000e+00;left
INNOS;147;0,00000000000000e+00;left
INNOS;148;0,00000000000000e+00;left
INNOS;149;0,00000000000000e+00;left
INNOS;150;0,00000000000000e+00;left
INNOS;151;0,00000000000000e+00;left
INNOS;152;0,00000000000000e+00;left
INNOS;153;0,00000000000000e+00;left
INNOS;154;0,00000000000000e+00;left
INNOS;155;0,00000000000000e+00;left
INNOS;156;0,00000000000000e+00;left
INNOS;157;0,00000000000000e+00;left
INNOS;158;0,00000000000000e+00;left
INNOS;159;0,00000000000000e+00;left
INNOS;160;0,00000000000000e+00;left
INNOS;161;0,00000000000000e+00;left
INNOS;162;0,00000000000000e+00;left
INNOS;163;0,00000000000000e+00;left
INNOS;164;0,00000000000000e+00;left
INNOS;165;0,00000000000000e+00;left
INNOS;166;0,00000000000000e+00;left
INNOS;167;0,00000000000000e+00;left
INNOS;168;0,00000000000000e+00;left
INNOS;169;0,00000000000000e+00;left
INNOS;170;0,00000000000000e+00;left
INNOS;171;0,00000000000000e+00;left
INNOS;172;0,00000000000000e+00;left
INNOS;173;0,00000000000000e+00;left
INNOS;174;0,00000000000000e+00;left
INNOS;175;0,00000000000000e+00;left
INNOS;176;0,00000000000000e+00;left
INNOS;177;0,00000000000000e+00;left
INNOS;178;0,00000000000000e+00;left
INNOS;179;0,00000000000000e+00;left
INNOS;180;0,00000000000000e+00;left
Ser-h1;1;2,14605711164863e+00;left
Ser-h1;2;1,88356335826407e+00;left
Ser-h1;3;1,62161463770122e+00;left
Ser-h1;4;1,36611183496539e+00;left
Ser-h1;5;1,09127330973601e+00;left
Ser-h1;6;1,00000000000000e+00;left
Ser-h1;7;1,00000000000000e+00;left
Ser-h1;8;1,00000000000000e+00;left
Ser-h1;9;1,00000000000000e+00;left
Ser-h1;10;1,00000000000000e+00;left
Ser-h1;11;1,00000000000000e+00;left
Ser-h1;12;1,00000000000000e+00;left
Ser-h1;13;1,00000000000000e+00;left
Ser-h1;14;1,00000000000000e+00;left
Ser-h1;15;1,00000000000000e+00;left
Ser-h1;16;1,00000000000000e+00;left
