"presynaptic"	"postsynaptic"	"synapses"
"79357"	"SN-MIP4 left"	"acicula"	0
"79358"	"SN-MIP4 right"	"acicula"	0
"79359"	"SN-MIP4 left"	"acFC-noER"	0
"79360"	"SN-MIP4 right"	"acFC-noER"	0
"79361"	"SN-MIP4 left"	"chaeFC-hemi"	0
"79362"	"SN-MIP4 right"	"chaeFC-hemi"	0
"79363"	"SN-MIP4 left"	"chaeFC-ER"	0
"79364"	"SN-MIP4 right"	"chaeFC-ER"	0
"79365"	"SN-MIP4 left"	"chaeFC-noER"	0
"79366"	"SN-MIP4 right"	"chaeFC-noER"	0
"79367"	"SN-MIP4 left"	"chaeFC-EC"	0
"79368"	"SN-MIP4 right"	"chaeFC-EC"	0
"79369"	"SN-MIP4 left"	"HeadGland"	0
"79370"	"SN-MIP4 right"	"HeadGland"	0
"79371"	"SN-MIP4 left"	"InterparaGland"	0
"79372"	"SN-MIP4 right"	"InterparaGland"	0
"79373"	"SN-MIP4 left"	"spinMicroGland"	0
"79374"	"SN-MIP4 right"	"spinMicroGland"	0
"79375"	"SN-MIP4 left"	"CB-pigment"	0
"79376"	"SN-MIP4 right"	"CB-pigment"	0
"79377"	"SN-MIP4 left"	"vacuolar-cell-head"	0
"79378"	"SN-MIP4 right"	"vacuolar-cell-head"	0
"79379"	"SN-MIP4 left"	"Glia-pigmented"	0
"79380"	"SN-MIP4 right"	"Glia-pigmented"	0
"79381"	"SN-MIP4 left"	"pygidial-pigment-cell"	0
"79382"	"SN-MIP4 right"	"pygidial-pigment-cell"	0
"79383"	"SN-MIP4 left"	"coelothelium"	0
"79384"	"SN-MIP4 right"	"coelothelium"	0
"79385"	"SN-MIP4 left"	"MUSac-notA"	0
"79386"	"SN-MIP4 right"	"MUSac-notA"	0
"79387"	"SN-MIP4 left"	"MUSac-notP"	0
"79388"	"SN-MIP4 right"	"MUSac-notP"	0
"79389"	"SN-MIP4 left"	"MUSac-notM"	0
"79390"	"SN-MIP4 right"	"MUSac-notM"	0
"79391"	"SN-MIP4 left"	"MUSac-neuAV"	0
"79392"	"SN-MIP4 right"	"MUSac-neuAV"	0
"79393"	"SN-MIP4 left"	"MUSac-neuPD"	0
"79394"	"SN-MIP4 right"	"MUSac-neuPD"	0
"79395"	"SN-MIP4 left"	"MUSac-neuPV"	0
"79396"	"SN-MIP4 right"	"MUSac-neuPV"	0
"79397"	"SN-MIP4 left"	"MUSac-neuDy"	0
"79398"	"SN-MIP4 right"	"MUSac-neuDy"	0
"79399"	"SN-MIP4 left"	"MUSac-neuDx"	0
"79400"	"SN-MIP4 right"	"MUSac-neuDx"	0
"79401"	"SN-MIP4 left"	"MUSac-neuDach"	0
"79402"	"SN-MIP4 right"	"MUSac-neuDach"	0
"79403"	"SN-MIP4 left"	"MUSac-neure"	0
"79404"	"SN-MIP4 right"	"MUSac-neure"	0
"79405"	"SN-MIP4 left"	"MUSac-i"	0
"79406"	"SN-MIP4 right"	"MUSac-i"	0
"79407"	"SN-MIP4 left"	"MUSobA-re"	0
"79408"	"SN-MIP4 right"	"MUSobA-re"	0
"79409"	"SN-MIP4 left"	"MUSobA-arc"	0
"79410"	"SN-MIP4 right"	"MUSobA-arc"	0
"79411"	"SN-MIP4 left"	"MUSobA-mpp"	0
"79412"	"SN-MIP4 right"	"MUSobA-mpp"	0
"79413"	"SN-MIP4 left"	"MUSobA-mlpp"	0
"79414"	"SN-MIP4 right"	"MUSobA-mlpp"	0
"79415"	"SN-MIP4 left"	"MUSobA-lpp"	0
"79416"	"SN-MIP4 right"	"MUSobA-lpp"	0
"79417"	"SN-MIP4 left"	"MUSobA-trans"	0
"79418"	"SN-MIP4 right"	"MUSobA-trans"	0
"79419"	"SN-MIP4 left"	"MUSobP-notD"	0
"79420"	"SN-MIP4 right"	"MUSobP-notD"	0
"79421"	"SN-MIP4 left"	"MUSobP-neuDlong"	0
"79422"	"SN-MIP4 right"	"MUSobP-neuDlong"	0
"79423"	"SN-MIP4 left"	"MUSobP-neuDprox"	0
"79424"	"SN-MIP4 right"	"MUSobP-neuDprox"	0
"79425"	"SN-MIP4 left"	"MUSobP-neuDdist"	0
"79426"	"SN-MIP4 right"	"MUSobP-neuDdist"	0
"79427"	"SN-MIP4 left"	"MUSobP-neuV"	0
"79428"	"SN-MIP4 right"	"MUSobP-neuV"	0
"79429"	"SN-MIP4 left"	"MUSobP-notV"	0
"79430"	"SN-MIP4 right"	"MUSobP-notV"	0
"79431"	"SN-MIP4 left"	"MUSobP-M"	0
"79432"	"SN-MIP4 right"	"MUSobP-M"	0
"79433"	"SN-MIP4 left"	"MUSobP-noty"	0
"79434"	"SN-MIP4 right"	"MUSobP-noty"	0
"79435"	"SN-MIP4 left"	"MUSobP-i"	0
"79436"	"SN-MIP4 right"	"MUSobP-i"	0
"79437"	"SN-MIP4 left"	"MUSchae-notDob"	0
"79438"	"SN-MIP4 right"	"MUSchae-notDob"	0
"79439"	"SN-MIP4 left"	"MUSchae-notD"	0
"79440"	"SN-MIP4 right"	"MUSchae-notD"	0
"79441"	"SN-MIP4 left"	"MUSchae-notDn"	0
"79442"	"SN-MIP4 right"	"MUSchae-notDn"	0
"79443"	"SN-MIP4 left"	"MUSchae-notA"	0
"79444"	"SN-MIP4 right"	"MUSchae-notA"	0
"79445"	"SN-MIP4 left"	"MUSchae-notAac"	0
"79446"	"SN-MIP4 right"	"MUSchae-notAac"	0
"79447"	"SN-MIP4 left"	"MUSchae-notAre"	0
"79448"	"SN-MIP4 right"	"MUSchae-notAre"	0
"79449"	"SN-MIP4 left"	"MUSchae-neuVob"	0
"79450"	"SN-MIP4 right"	"MUSchae-neuVob"	0
"79451"	"SN-MIP4 left"	"MUSchae-neuDac"	0
"79452"	"SN-MIP4 right"	"MUSchae-neuDac"	0
"79453"	"SN-MIP4 left"	"MUSchae-neuAVo"	0
"79454"	"SN-MIP4 right"	"MUSchae-neuAVo"	0
"79455"	"SN-MIP4 left"	"MUSchae-neuAVt"	0
"79456"	"SN-MIP4 right"	"MUSchae-neuAVt"	0
"79457"	"SN-MIP4 left"	"MUSchae-Are"	0
"79458"	"SN-MIP4 right"	"MUSchae-Are"	0
"79459"	"SN-MIP4 left"	"MUStrans"	0
"79460"	"SN-MIP4 right"	"MUStrans"	0
"79461"	"SN-MIP4 left"	"MUSlongD"	0
"79462"	"SN-MIP4 right"	"MUSlongD"	0
"79463"	"SN-MIP4 left"	"MUSlongV"	0
"79464"	"SN-MIP4 right"	"MUSlongV"	0
"79465"	"SN-MIP4 left"	"MUSax"	0
"79466"	"SN-MIP4 right"	"MUSax"	0
"79467"	"SN-MIP4 left"	"MUSring-pyg"	0
"79468"	"SN-MIP4 right"	"MUSring-pyg"	0
"79469"	"SN-MIP4 left"	"MUSph"	0
"79470"	"SN-MIP4 right"	"MUSph"	0
"79471"	"SN-MIP4 left"	"MUSll"	0
"79472"	"SN-MIP4 right"	"MUSll"	0
"79473"	"SN-MIP4 left"	"MUSant"	0
"79474"	"SN-MIP4 right"	"MUSant"	0
"79475"	"SN-MIP4 left"	"MUSly"	0
"79476"	"SN-MIP4 right"	"MUSly"	0
"79477"	"SN-MIP4 left"	"MUSpl"	0
"79478"	"SN-MIP4 right"	"MUSpl"	0
"79479"	"SN-MIP4 left"	"MUSci"	0
"79480"	"SN-MIP4 right"	"MUSci"	0
"79481"	"SN-MIP4 left"	"MUSch"	0
"79482"	"SN-MIP4 right"	"MUSch"	0
"79483"	"SN-MIP4 left"	"MUSpx"	0
"79484"	"SN-MIP4 right"	"MUSpx"	0
"79485"	"SN-MIP4 left"	"MUSpr-vt"	0
"79486"	"SN-MIP4 right"	"MUSpr-vt"	0
"79487"	"SN-MIP4 left"	"MUStri"	0
"79488"	"SN-MIP4 right"	"MUStri"	0
"79489"	"SN-MIP4 left"	"MUSmed"	0
"79490"	"SN-MIP4 right"	"MUSmed"	0
"79491"	"SN-MIP4 left"	"EC"	0
"79492"	"SN-MIP4 right"	"EC"	0
"79493"	"SN-MIP4 left"	"yolk"	0
"79494"	"SN-MIP4 right"	"yolk"	0
"79495"	"SN-MIP1 left"	"akrotroch"	0
"79496"	"SN-MIP1 right"	"akrotroch"	0
"79497"	"SN-MIP1 left"	"crescentcell"	0
"79498"	"SN-MIP1 right"	"crescentcell"	0
"79499"	"SN-MIP1 left"	"prototroch"	0
"79500"	"SN-MIP1 right"	"prototroch"	0
"79501"	"SN-MIP1 left"	"nuchalCiliaCilia"	0
"79502"	"SN-MIP1 right"	"nuchalCiliaCilia"	0
"79503"	"SN-MIP1 left"	"metatroch"	0
"79504"	"SN-MIP1 right"	"metatroch"	0
"79505"	"SN-MIP1 left"	"paratroch"	0
"79506"	"SN-MIP1 right"	"paratroch"	0
"79507"	"SN-MIP1 left"	"spinGland"	0
"79508"	"SN-MIP1 right"	"spinGland"	0
"79509"	"SN-MIP1 left"	"covercell"	0
"79510"	"SN-MIP1 right"	"covercell"	0
"79511"	"SN-MIP1 left"	"ciliatedGland"	0
"79512"	"SN-MIP1 right"	"ciliatedGland"	0
"79513"	"SN-MIP1 left"	"eyespot-pigment-cell"	0
"79514"	"SN-MIP1 right"	"eyespot-pigment-cell"	0
"79515"	"SN-MIP1 left"	"pigment-cell"	0
"79516"	"SN-MIP1 right"	"pigment-cell"	0
"79517"	"SN-MIP1 left"	"gland-pigment"	0
"79518"	"SN-MIP1 right"	"gland-pigment"	0
"79519"	"SN-MIP1 left"	"macrophage-like"	0
"79520"	"SN-MIP1 right"	"macrophage-like"	0
"79521"	"SN-MIP1 left"	"yolk-cover-cell cell"	0
"79522"	"SN-MIP1 right"	"yolk-cover-cell cell"	0
"79523"	"SN-MIP1 left"	"flat-glia"	0
"79524"	"SN-MIP1 right"	"flat-glia"	0
"79525"	"SN-MIP1 left"	"ECmidline"	0
"79526"	"SN-MIP1 right"	"ECmidline"	0
"79527"	"SN-MIP1 left"	"MVGland"	0
"79528"	"SN-MIP1 right"	"MVGland"	0
"79529"	"SN-MIP1 left"	"microvillarCell"	0
"79530"	"SN-MIP1 right"	"microvillarCell"	0
"79531"	"SN-MIP1 left"	"protonephridium"	0
"79532"	"SN-MIP1 right"	"protonephridium"	0
"79533"	"SN-MIP1 left"	"nephridium"	0
"79534"	"SN-MIP1 right"	"nephridium"	0
"79535"	"SN-MIP1 left"	"nephridiumTip"	0
"79536"	"SN-MIP1 right"	"nephridiumTip"	0
"79537"	"SN-MIP1 left"	"chaeta"	0
"79538"	"SN-MIP1 right"	"chaeta"	0
"79539"	"SN-MIP1 left"	"acicula"	0
"79540"	"SN-MIP1 right"	"acicula"	0
"79541"	"SN-MIP1 left"	"acFC-noER"	0
"79542"	"SN-MIP1 right"	"acFC-noER"	0
"79543"	"SN-MIP1 left"	"chaeFC-hemi"	0
"79544"	"SN-MIP1 right"	"chaeFC-hemi"	0
"79545"	"SN-MIP1 left"	"chaeFC-ER"	0
"79546"	"SN-MIP1 right"	"chaeFC-ER"	0
"79547"	"SN-MIP1 left"	"chaeFC-noER"	0
"79548"	"SN-MIP1 right"	"chaeFC-noER"	0
"79549"	"SN-MIP1 left"	"chaeFC-EC"	0
"79550"	"SN-MIP1 right"	"chaeFC-EC"	0
"79551"	"SN-MIP1 left"	"HeadGland"	0
"79552"	"SN-MIP1 right"	"HeadGland"	0
"79553"	"SN-MIP1 left"	"InterparaGland"	0
"79554"	"SN-MIP1 right"	"InterparaGland"	0
"79555"	"SN-MIP1 left"	"spinMicroGland"	0
"79556"	"SN-MIP1 right"	"spinMicroGland"	0
"79557"	"SN-MIP1 left"	"CB-pigment"	0
"79558"	"SN-MIP1 right"	"CB-pigment"	0
"79559"	"SN-MIP1 left"	"vacuolar-cell-head"	0
"79560"	"SN-MIP1 right"	"vacuolar-cell-head"	0
"79561"	"SN-MIP1 left"	"Glia-pigmented"	0
"79562"	"SN-MIP1 right"	"Glia-pigmented"	0
"79563"	"SN-MIP1 left"	"pygidial-pigment-cell"	0
"79564"	"SN-MIP1 right"	"pygidial-pigment-cell"	0
"79565"	"SN-MIP1 left"	"coelothelium"	0
"79566"	"SN-MIP1 right"	"coelothelium"	0
"79567"	"SN-MIP1 left"	"MUSac-notA"	0
"79568"	"SN-MIP1 right"	"MUSac-notA"	0
"79569"	"SN-MIP1 left"	"MUSac-notP"	0
"79570"	"SN-MIP1 right"	"MUSac-notP"	0
"79571"	"SN-MIP1 left"	"MUSac-notM"	0
"79572"	"SN-MIP1 right"	"MUSac-notM"	0
"79573"	"SN-MIP1 left"	"MUSac-neuAV"	0
"79574"	"SN-MIP1 right"	"MUSac-neuAV"	0
"79575"	"SN-MIP1 left"	"MUSac-neuPD"	0
"79576"	"SN-MIP1 right"	"MUSac-neuPD"	0
"79577"	"SN-MIP1 left"	"MUSac-neuPV"	0
"79578"	"SN-MIP1 right"	"MUSac-neuPV"	0
"79579"	"SN-MIP1 left"	"MUSac-neuDy"	0
"79580"	"SN-MIP1 right"	"MUSac-neuDy"	0
"79581"	"SN-MIP1 left"	"MUSac-neuDx"	0
"79582"	"SN-MIP1 right"	"MUSac-neuDx"	0
"79583"	"SN-MIP1 left"	"MUSac-neuDach"	0
"79584"	"SN-MIP1 right"	"MUSac-neuDach"	0
"79585"	"SN-MIP1 left"	"MUSac-neure"	0
"79586"	"SN-MIP1 right"	"MUSac-neure"	0
"79587"	"SN-MIP1 left"	"MUSac-i"	0
"79588"	"SN-MIP1 right"	"MUSac-i"	0
"79589"	"SN-MIP1 left"	"MUSobA-re"	0
"79590"	"SN-MIP1 right"	"MUSobA-re"	0
"79591"	"SN-MIP1 left"	"MUSobA-arc"	0
"79592"	"SN-MIP1 right"	"MUSobA-arc"	0
"79593"	"SN-MIP1 left"	"MUSobA-mpp"	0
"79594"	"SN-MIP1 right"	"MUSobA-mpp"	0
"79595"	"SN-MIP1 left"	"MUSobA-mlpp"	0
"79596"	"SN-MIP1 right"	"MUSobA-mlpp"	0
"79597"	"SN-MIP1 left"	"MUSobA-lpp"	0
"79598"	"SN-MIP1 right"	"MUSobA-lpp"	0
"79599"	"SN-MIP1 left"	"MUSobA-trans"	0
"79600"	"SN-MIP1 right"	"MUSobA-trans"	0
"79601"	"SN-MIP1 left"	"MUSobP-notD"	0
"79602"	"SN-MIP1 right"	"MUSobP-notD"	0
"79603"	"SN-MIP1 left"	"MUSobP-neuDlong"	0
"79604"	"SN-MIP1 right"	"MUSobP-neuDlong"	0
"79605"	"SN-MIP1 left"	"MUSobP-neuDprox"	0
"79606"	"SN-MIP1 right"	"MUSobP-neuDprox"	0
"79607"	"SN-MIP1 left"	"MUSobP-neuDdist"	0
"79608"	"SN-MIP1 right"	"MUSobP-neuDdist"	0
"79609"	"SN-MIP1 left"	"MUSobP-neuV"	0
"79610"	"SN-MIP1 right"	"MUSobP-neuV"	0
"79611"	"SN-MIP1 left"	"MUSobP-notV"	0
"79612"	"SN-MIP1 right"	"MUSobP-notV"	0
"79613"	"SN-MIP1 left"	"MUSobP-M"	0
"79614"	"SN-MIP1 right"	"MUSobP-M"	0
"79615"	"SN-MIP1 left"	"MUSobP-noty"	0
"79616"	"SN-MIP1 right"	"MUSobP-noty"	0
"79617"	"SN-MIP1 left"	"MUSobP-i"	0
"79618"	"SN-MIP1 right"	"MUSobP-i"	0
"79619"	"SN-MIP1 left"	"MUSchae-notDob"	0
"79620"	"SN-MIP1 right"	"MUSchae-notDob"	0
"79621"	"SN-MIP1 left"	"MUSchae-notD"	0
"79622"	"SN-MIP1 right"	"MUSchae-notD"	0
"79623"	"SN-MIP1 left"	"MUSchae-notDn"	0
"79624"	"SN-MIP1 right"	"MUSchae-notDn"	0
"79625"	"SN-MIP1 left"	"MUSchae-notA"	0
"79626"	"SN-MIP1 right"	"MUSchae-notA"	0
"79627"	"SN-MIP1 left"	"MUSchae-notAac"	0
"79628"	"SN-MIP1 right"	"MUSchae-notAac"	0
"79629"	"SN-MIP1 left"	"MUSchae-notAre"	0
"79630"	"SN-MIP1 right"	"MUSchae-notAre"	0
"79631"	"SN-MIP1 left"	"MUSchae-neuVob"	0
"79632"	"SN-MIP1 right"	"MUSchae-neuVob"	0
"79633"	"SN-MIP1 left"	"MUSchae-neuDac"	0
"79634"	"SN-MIP1 right"	"MUSchae-neuDac"	0
"79635"	"SN-MIP1 left"	"MUSchae-neuAVo"	0
"79636"	"SN-MIP1 right"	"MUSchae-neuAVo"	0
"79637"	"SN-MIP1 left"	"MUSchae-neuAVt"	0
"79638"	"SN-MIP1 right"	"MUSchae-neuAVt"	0
"79639"	"SN-MIP1 left"	"MUSchae-Are"	0
"79640"	"SN-MIP1 right"	"MUSchae-Are"	0
"79641"	"SN-MIP1 left"	"MUStrans"	0
"79642"	"SN-MIP1 right"	"MUStrans"	0
"79643"	"SN-MIP1 left"	"MUSlongD"	0
"79644"	"SN-MIP1 right"	"MUSlongD"	0
"79645"	"SN-MIP1 left"	"MUSlongV"	0
"79646"	"SN-MIP1 right"	"MUSlongV"	0
"79647"	"SN-MIP1 left"	"MUSax"	0
"79648"	"SN-MIP1 right"	"MUSax"	0
"79649"	"SN-MIP1 left"	"MUSring-pyg"	0
"79650"	"SN-MIP1 right"	"MUSring-pyg"	0
"79651"	"SN-MIP1 left"	"MUSph"	0
"79652"	"SN-MIP1 right"	"MUSph"	0
"79653"	"SN-MIP1 left"	"MUSll"	0
"79654"	"SN-MIP1 right"	"MUSll"	0
"79655"	"SN-MIP1 left"	"MUSant"	0
"79656"	"SN-MIP1 right"	"MUSant"	0
"79657"	"SN-MIP1 left"	"MUSly"	0
"79658"	"SN-MIP1 right"	"MUSly"	0
"79659"	"SN-MIP1 left"	"MUSpl"	0
"79660"	"SN-MIP1 right"	"MUSpl"	0
"79661"	"SN-MIP1 left"	"MUSci"	0
"79662"	"SN-MIP1 right"	"MUSci"	0
"79663"	"SN-MIP1 left"	"MUSch"	0
"79664"	"SN-MIP1 right"	"MUSch"	0
"79665"	"SN-MIP1 left"	"MUSpx"	0
"79666"	"SN-MIP1 right"	"MUSpx"	0
"79667"	"SN-MIP1 left"	"MUSpr-vt"	0
"79668"	"SN-MIP1 right"	"MUSpr-vt"	0
"79669"	"SN-MIP1 left"	"MUStri"	0
"79670"	"SN-MIP1 right"	"MUStri"	0
"79671"	"SN-MIP1 left"	"MUSmed"	0
"79672"	"SN-MIP1 right"	"MUSmed"	0
"79673"	"SN-MIP1 left"	"EC"	0
"79674"	"SN-MIP1 right"	"EC"	0
"79675"	"SN-MIP1 left"	"yolk"	0
"79676"	"SN-MIP1 right"	"yolk"	0
"79677"	"MNspinning left"	"akrotroch"	0
"79678"	"MNspinning right"	"akrotroch"	0
"79679"	"MNspinning left"	"crescentcell"	0
"79680"	"MNspinning right"	"crescentcell"	0
"79681"	"MNspinning left"	"prototroch"	0
"79682"	"MNspinning right"	"prototroch"	0
"79683"	"MNspinning left"	"nuchalCiliaCilia"	0
"79684"	"MNspinning right"	"nuchalCiliaCilia"	0
"79685"	"MNspinning left"	"metatroch"	0
"79686"	"MNspinning right"	"metatroch"	0
"79687"	"MNspinning left"	"paratroch"	0
"79688"	"MNspinning right"	"paratroch"	0
"79689"	"MNspinning left"	"spinGland"	79
"79690"	"MNspinning right"	"spinGland"	45
"79691"	"MNspinning left"	"covercell"	0
"79692"	"MNspinning right"	"covercell"	0
"79693"	"MNspinning left"	"ciliatedGland"	0
"79694"	"MNspinning right"	"ciliatedGland"	0
"79695"	"MNspinning left"	"eyespot-pigment-cell"	0
"79696"	"MNspinning right"	"eyespot-pigment-cell"	0
"79697"	"MNspinning left"	"pigment-cell"	0
"79698"	"MNspinning right"	"pigment-cell"	0
"79699"	"MNspinning left"	"gland-pigment"	0
"79700"	"MNspinning right"	"gland-pigment"	0
"79701"	"MNspinning left"	"macrophage-like"	0
"79702"	"MNspinning right"	"macrophage-like"	0
"79703"	"MNspinning left"	"yolk-cover-cell cell"	0
"79704"	"MNspinning right"	"yolk-cover-cell cell"	0
"79705"	"MNspinning left"	"flat-glia"	0
"79706"	"MNspinning right"	"flat-glia"	0
"79707"	"MNspinning left"	"ECmidline"	0
"79708"	"MNspinning right"	"ECmidline"	0
"79709"	"MNspinning left"	"MVGland"	0
"79710"	"MNspinning right"	"MVGland"	0
"79711"	"MNspinning left"	"microvillarCell"	0
"79712"	"MNspinning right"	"microvillarCell"	0
"79713"	"MNspinning left"	"protonephridium"	0
"79714"	"MNspinning right"	"protonephridium"	0
"79715"	"MNspinning left"	"nephridium"	0
"79716"	"MNspinning right"	"nephridium"	0
"79717"	"MNspinning left"	"nephridiumTip"	0
"79718"	"MNspinning right"	"nephridiumTip"	0
"79719"	"MNspinning left"	"chaeta"	0
"79720"	"MNspinning right"	"chaeta"	0
"79721"	"MNspinning left"	"acicula"	0
"79722"	"MNspinning right"	"acicula"	0
"79723"	"MNspinning left"	"acFC-noER"	0
"79724"	"MNspinning right"	"acFC-noER"	0
"79725"	"MNspinning left"	"chaeFC-hemi"	0
"79726"	"MNspinning right"	"chaeFC-hemi"	0
"79727"	"MNspinning left"	"chaeFC-ER"	0
"79728"	"MNspinning right"	"chaeFC-ER"	0
"79729"	"MNspinning left"	"chaeFC-noER"	0
"79730"	"MNspinning right"	"chaeFC-noER"	0
"79731"	"MNspinning left"	"chaeFC-EC"	0
"79732"	"MNspinning right"	"chaeFC-EC"	0
"79733"	"MNspinning left"	"HeadGland"	0
"79734"	"MNspinning right"	"HeadGland"	0
"79735"	"MNspinning left"	"InterparaGland"	0
"79736"	"MNspinning right"	"InterparaGland"	0
"79737"	"MNspinning left"	"spinMicroGland"	0
"79738"	"MNspinning right"	"spinMicroGland"	0
"79739"	"MNspinning left"	"CB-pigment"	0
"79740"	"MNspinning right"	"CB-pigment"	0
"79741"	"MNspinning left"	"vacuolar-cell-head"	0
"79742"	"MNspinning right"	"vacuolar-cell-head"	0
"79743"	"MNspinning left"	"Glia-pigmented"	0
"79744"	"MNspinning right"	"Glia-pigmented"	0
"79745"	"MNspinning left"	"pygidial-pigment-cell"	0
"79746"	"MNspinning right"	"pygidial-pigment-cell"	0
"79747"	"MNspinning left"	"coelothelium"	0
"79748"	"MNspinning right"	"coelothelium"	0
"79749"	"MNspinning left"	"MUSac-notA"	0
"79750"	"MNspinning right"	"MUSac-notA"	0
"79751"	"MNspinning left"	"MUSac-notP"	0
"79752"	"MNspinning right"	"MUSac-notP"	0
"79753"	"MNspinning left"	"MUSac-notM"	0
"79754"	"MNspinning right"	"MUSac-notM"	0
"79755"	"MNspinning left"	"MUSac-neuAV"	0
"79756"	"MNspinning right"	"MUSac-neuAV"	0
"79757"	"MNspinning left"	"MUSac-neuPD"	0
"79758"	"MNspinning right"	"MUSac-neuPD"	0
"79759"	"MNspinning left"	"MUSac-neuPV"	0
"79760"	"MNspinning right"	"MUSac-neuPV"	0
"79761"	"MNspinning left"	"MUSac-neuDy"	0
"79762"	"MNspinning right"	"MUSac-neuDy"	0
"79763"	"MNspinning left"	"MUSac-neuDx"	0
"79764"	"MNspinning right"	"MUSac-neuDx"	0
"79765"	"MNspinning left"	"MUSac-neuDach"	0
"79766"	"MNspinning right"	"MUSac-neuDach"	0
"79767"	"MNspinning left"	"MUSac-neure"	0
"79768"	"MNspinning right"	"MUSac-neure"	0
"79769"	"MNspinning left"	"MUSac-i"	0
"79770"	"MNspinning right"	"MUSac-i"	0
"79771"	"MNspinning left"	"MUSobA-re"	0
"79772"	"MNspinning right"	"MUSobA-re"	0
"79773"	"MNspinning left"	"MUSobA-arc"	0
"79774"	"MNspinning right"	"MUSobA-arc"	0
"79775"	"MNspinning left"	"MUSobA-mpp"	0
"79776"	"MNspinning right"	"MUSobA-mpp"	0
"79777"	"MNspinning left"	"MUSobA-mlpp"	0
"79778"	"MNspinning right"	"MUSobA-mlpp"	0
"79779"	"MNspinning left"	"MUSobA-lpp"	0
"79780"	"MNspinning right"	"MUSobA-lpp"	0
"79781"	"MNspinning left"	"MUSobA-trans"	0
"79782"	"MNspinning right"	"MUSobA-trans"	0
"79783"	"MNspinning left"	"MUSobP-notD"	0
"79784"	"MNspinning right"	"MUSobP-notD"	0
"79785"	"MNspinning left"	"MUSobP-neuDlong"	0
"79786"	"MNspinning right"	"MUSobP-neuDlong"	0
"79787"	"MNspinning left"	"MUSobP-neuDprox"	0
"79788"	"MNspinning right"	"MUSobP-neuDprox"	0
"79789"	"MNspinning left"	"MUSobP-neuDdist"	0
"79790"	"MNspinning right"	"MUSobP-neuDdist"	0
"79791"	"MNspinning left"	"MUSobP-neuV"	0
"79792"	"MNspinning right"	"MUSobP-neuV"	0
"79793"	"MNspinning left"	"MUSobP-notV"	0
"79794"	"MNspinning right"	"MUSobP-notV"	0
"79795"	"MNspinning left"	"MUSobP-M"	0
"79796"	"MNspinning right"	"MUSobP-M"	0
"79797"	"MNspinning left"	"MUSobP-noty"	0
"79798"	"MNspinning right"	"MUSobP-noty"	0
"79799"	"MNspinning left"	"MUSobP-i"	0
"79800"	"MNspinning right"	"MUSobP-i"	0
"79801"	"MNspinning left"	"MUSchae-notDob"	0
"79802"	"MNspinning right"	"MUSchae-notDob"	0
"79803"	"MNspinning left"	"MUSchae-notD"	0
"79804"	"MNspinning right"	"MUSchae-notD"	0
"79805"	"MNspinning left"	"MUSchae-notDn"	0
"79806"	"MNspinning right"	"MUSchae-notDn"	0
"79807"	"MNspinning left"	"MUSchae-notA"	0
"79808"	"MNspinning right"	"MUSchae-notA"	0
"79809"	"MNspinning left"	"MUSchae-notAac"	0
"79810"	"MNspinning right"	"MUSchae-notAac"	0
"79811"	"MNspinning left"	"MUSchae-notAre"	0
"79812"	"MNspinning right"	"MUSchae-notAre"	0
"79813"	"MNspinning left"	"MUSchae-neuVob"	0
"79814"	"MNspinning right"	"MUSchae-neuVob"	0
"79815"	"MNspinning left"	"MUSchae-neuDac"	0
"79816"	"MNspinning right"	"MUSchae-neuDac"	0
"79817"	"MNspinning left"	"MUSchae-neuAVo"	0
"79818"	"MNspinning right"	"MUSchae-neuAVo"	0
"79819"	"MNspinning left"	"MUSchae-neuAVt"	0
"79820"	"MNspinning right"	"MUSchae-neuAVt"	0
"79821"	"MNspinning left"	"MUSchae-Are"	0
"79822"	"MNspinning right"	"MUSchae-Are"	0
"79823"	"MNspinning left"	"MUStrans"	0
"79824"	"MNspinning right"	"MUStrans"	0
"79825"	"MNspinning left"	"MUSlongD"	0
"79826"	"MNspinning right"	"MUSlongD"	0
"79827"	"MNspinning left"	"MUSlongV"	0
"79828"	"MNspinning right"	"MUSlongV"	0
"79829"	"MNspinning left"	"MUSax"	0
"79830"	"MNspinning right"	"MUSax"	0
"79831"	"MNspinning left"	"MUSring-pyg"	0
"79832"	"MNspinning right"	"MUSring-pyg"	0
"79833"	"MNspinning left"	"MUSph"	0
"79834"	"MNspinning right"	"MUSph"	0
"79835"	"MNspinning left"	"MUSll"	0
"79836"	"MNspinning right"	"MUSll"	0
"79837"	"MNspinning left"	"MUSant"	0
"79838"	"MNspinning right"	"MUSant"	0
"79839"	"MNspinning left"	"MUSly"	0
"79840"	"MNspinning right"	"MUSly"	0
"79841"	"MNspinning left"	"MUSpl"	0
"79842"	"MNspinning right"	"MUSpl"	0
"79843"	"MNspinning left"	"MUSci"	0
"79844"	"MNspinning right"	"MUSci"	0
"79845"	"MNspinning left"	"MUSch"	0
"79846"	"MNspinning right"	"MUSch"	0
"79847"	"MNspinning left"	"MUSpx"	0
"79848"	"MNspinning right"	"MUSpx"	0
"79849"	"MNspinning left"	"MUSpr-vt"	0
"79850"	"MNspinning right"	"MUSpr-vt"	0
"79851"	"MNspinning left"	"MUStri"	0
"79852"	"MNspinning right"	"MUStri"	0
"79853"	"MNspinning left"	"MUSmed"	0
"79854"	"MNspinning right"	"MUSmed"	0
"79855"	"MNspinning left"	"EC"	0
