"left"	"right"	"correlation"
"27974"	"INdescLuqinPDF left"	"INW right"	-0.015960087655932
"27975"	"INdescLuqinPDF left"	"INmidL right"	-0.00994535854596243
"27976"	"INdescLuqinPDF left"	"INhook right"	-0.00789967217494066
"27977"	"INdescLuqinPDF left"	"INMBtype6 right"	-0.0147355280595762
"27978"	"INdescLuqinPDF left"	"INMBtype5 right"	-0.0141441002185343
"27979"	"INdescLuqinPDF left"	"INMBtype7 right"	-0.016742715577278
"27980"	"INdescLuqinPDF left"	"INcross right"	-0.0132183180391418
"27981"	"INdescLuqinPDF left"	"INpro right"	-0.0151009474715572
"27982"	"INdescLuqinPDF left"	"INproT2 right"	-0.0142322664936002
"27983"	"INdescLuqinPDF left"	"INpear right"	-0.00861242402167433
"27984"	"INdescLuqinPDF left"	"INZ right"	-0.0167400580255006
"27985"	"INdescLuqinPDF left"	"MNpostv right"	-0.0080469504312234
"27986"	"INdescLuqinPDF left"	"SN-NS22 right"	-0.0122983492669223
"27987"	"INdescLuqinPDF left"	"SN-NS5 right"	-0.0152419780265221
"27988"	"INdescLuqinPDF left"	"SN-NS17 right"	-0.0123729751784628
"27989"	"INdescLuqinPDF left"	"SN-NS19 right"	-0.0102257893337736
"27990"	"INdescLuqinPDF left"	"SN-NS20 right"	-0.0160540080677932
"27991"	"INdescLuqinPDF left"	"SN-NS29 right"	-0.0102024644677944
"27992"	"INdescLuqinPDF left"	"SN-NS27 right"	-0.0128874904923096
"27993"	"INdescLuqinPDF left"	"SN-NS18 right"	-0.0083204005390789
"27994"	"INdescLuqinPDF left"	"SN-NS16 right"	-0.00911844713909812
"27995"	"INdescLuqinPDF left"	"INbigloop right"	-0.00101133485389952
"27996"	"INdescLuqinPDF left"	"SNadNS22 right"	-0.00994535854596243
"27997"	"INdescLuqinPDF left"	"Ser-tr1 right"	5.12050239426844e-05
"27998"	"INdescLuqinPDF left"	"SNFVa right"	0.112064951401946
"27999"	"INdescLuqinPDF left"	"INUturn right"	-0.0189397924943138
"28000"	"INdescLuqinPDF left"	"INcomm-Upstairs right"	-0.0118183827922879
"28001"	"INdescLuqinPDF left"	"INasc-pyg right"	0.0525884006310451
"28002"	"INdescLuqinPDF left"	"SNblunt right"	-0.0136671446022825
"28003"	"INdescLuqinPDF left"	"INsplitBronto right"	-0.00851549115341128
"28004"	"INdescLuqinPDF left"	"INleucoPU right"	-0.0133487674984519
"28005"	"INdescLuqinPDF left"	"MNladder right"	-0.0117462647379035
"28006"	"INdescLuqinPDF left"	"INdecussfoot right"	-0.0134031354042302
"28007"	"INdescLuqinPDF left"	"INdecusshook right"	-0.0116263968766161
"28008"	"INdescLuqinPDF left"	"INpreLadder right"	0.013030684831113
"28009"	"INdescLuqinPDF left"	"INcomm-Upcross right"	-0.0149453258953792
"28010"	"INdescLuqinPDF left"	"MNacic right"	-0.0133487674984519
"28011"	"INdescLuqinPDF left"	"INsplitVent right"	-0.0158584461081697
"28012"	"INdescLuqinPDF left"	"INcomm-DownL right"	-0.00743360705035197
"28013"	"INdescLuqinPDF left"	"MNarm right"	-0.015023318150018
"28014"	"INdescLuqinPDF left"	"INlasso-postSN right"	-0.0150171593996527
"28015"	"INdescLuqinPDF left"	"MNantacic right"	-0.0112708839258029
"28016"	"INdescLuqinPDF left"	"MNpostacic right"	-0.009488176601447
"28017"	"INdescLuqinPDF left"	"SN-DLSO1.3 right"	-0.0108176606699825
"28018"	"INdescLuqinPDF left"	"MNakro right"	-0.0175124206906904
"28019"	"INdescLuqinPDF left"	"MNchae right"	-0.0106166399228837
"28020"	"INdescLuqinPDF left"	"MNgland-head right"	-0.0100474748405562
"28021"	"INdescLuqinPDF left"	"SNstiff right"	-0.01150535609778
"28022"	"INdescLuqinPDF left"	"SNbronto right"	-0.00994535854596243
"28023"	"INdescLuqinPDF left"	"INcommascFV right"	-0.0113117592481056
"28024"	"INdescLuqinPDF left"	"SNpygM right"	0.229738323292399
"28025"	"INdescLuqinPDF left"	"INR1 right"	-0.0146189804571792
"28026"	"INdescLuqinPDF left"	"SN-DLSO1.1NP right"	-0.0122146939162349
"28027"	"INdescLuqinPDF left"	"SN-DLSO1.1 right"	-0.0126604246972898
"28028"	"INdescLuqinPDF left"	"INmus right"	-0.00975013162766547
"28029"	"INdescLuqinPDF left"	"INdescLuqinPDF right"	0.975217210986121
"28030"	"INdescLuqinPDF left"	"INcosplit right"	-0.0115901353559384
"28031"	"INdescLuqinPDF left"	"INcommdescFVa right"	0.967580389245203
"28032"	"INdescLuqinPDF left"	"MNheadV right"	-0.0134031354042302
"28033"	"INdescLuqinPDF left"	"INbiaxHmid right"	-0.0133487674984519
"28034"	"INdescLuqinPDF left"	"MNantelope right"	-0.00888547674090749
"28035"	"INdescLuqinPDF left"	"MNsmile right"	-0.00701286873318277
"28036"	"INdescLuqinPDF left"	"INhorn right"	-0.0124818646677836
"28037"	"INdescLuqinPDF left"	"INMBPDF right"	-0.0111348111720605
"28038"	"INdescLuqinPDF left"	"INMBdescFMRF right"	-0.00920027317266019
"28039"	"INdescLuqinPDF left"	"INDLSO right"	-0.00750724747081437
"28040"	"INdescLuqinPDF left"	"SNtorii right"	-0.0111233078381269
"28041"	"INdescLuqinPDF left"	"INexsn right"	0.0538472415298821
"28042"	"INdescLuqinPDF left"	"MBmouth right"	-0.00946884637290013
"28043"	"INdescLuqinPDF left"	"SNtrpa right"	-0.00968793365895597
"28044"	"INdescLuqinPDF left"	"INtorii right"	-0.00809074702328611
"28045"	"INdescLuqinPDF left"	"INUturnMB right"	-0.010314078412499
"28046"	"INdescLuqinPDF left"	"INface right"	0.0588556677936516
"28047"	"INdescLuqinPDF left"	"INMBdesc3 right"	-0.00846183155230823
"28048"	"INdescLuqinPDF left"	"INMBdesc2 right"	-0.0105639346803624
"28049"	"INdescLuqinPDF left"	"INpara right"	-0.0136028720526178
"28050"	"INdescLuqinPDF left"	"INMBtype9 right"	-0.011691872877912
"28051"	"INdescLuqinPDF left"	"INMBtype2 right"	-0.0088939621535629
"28052"	"INdescLuqinPDF left"	"INdecussM right"	-0.0146743397953262
"28053"	"INdescLuqinPDF left"	"INiaStiff right"	-0.01150535609778
"28054"	"INdescLuqinPDF left"	"INmantis right"	-0.0154704721147275
"28055"	"INdescLuqinPDF left"	"INsplitSpin right"	-0.00762595357168428
"28056"	"INcosplit left"	"PRC right"	-0.015551489195715
"28057"	"INcosplit left"	"IN1 right"	-0.0127379917298673
"28058"	"INcosplit left"	"INton right"	-0.0213537967615706
"28059"	"INcosplit left"	"INpreSer right"	-0.0155771877942486
"28060"	"INcosplit left"	"cPRC right"	-0.0156025915270284
"28061"	"INcosplit left"	"INRGWa right"	-0.0199215374337947
"28062"	"INcosplit left"	"INNOS right"	-0.0132678722598405
"28063"	"INcosplit left"	"Ser-h1 right"	-0.0146111439794052
"28064"	"INcosplit left"	"SNnuchPDF right"	-0.0113518066122808
"28065"	"INcosplit left"	"SNnuchBx right"	-0.00954303491276838
"28066"	"INcosplit left"	"SNgolden right"	-0.0119166965171996
"28067"	"INcosplit left"	"SNhorn right"	-0.01108669660348
"28068"	"INcosplit left"	"SNhook right"	-0.0147864402980739
"28069"	"INcosplit left"	"MNant right"	-0.0206093490910142
"28070"	"INcosplit left"	"SNlasso right"	-0.0169703312489007
"28071"	"INcosplit left"	"INlasso right"	-0.0171763893521941
"28072"	"INcosplit left"	"INdecussPre right"	-0.0143064351386848
"28073"	"INcosplit left"	"INpreMN right"	-0.0181648565126272
"28074"	"INcosplit left"	"SNMIP-vc right"	-0.0132764718801659
"28075"	"INcosplit left"	"SNmus right"	-0.0167160589562319
"28076"	"INcosplit left"	"SNantlerPDF right"	-0.021196509853664
"28077"	"INcosplit left"	"SNPDF-dc right"	-0.0190493886331865
"28078"	"INcosplit left"	"SN0DLSO1.2-4 right"	-0.0209907066231287
"28079"	"INcosplit left"	"SN-DLSO1.2-3 right"	-0.014437799713208
"28080"	"INcosplit left"	"SN-DLSO1.2-1 right"	-0.02157999965926
"28081"	"INcosplit left"	"SN-DLSO2 right"	-0.0159841883191159
"28082"	"INcosplit left"	"SNMB2 right"	-0.0176621203352391
"28083"	"INcosplit left"	"eyespot-PRCR3 right"	-0.0171102197846763
"28084"	"INcosplit left"	"eyespot-PRCR1 right"	-0.0225471815487877
"28085"	"INcosplit left"	"MS3 right"	-0.0200047219217116
"28086"	"INcosplit left"	"MS5 right"	-0.010805118771896
"28087"	"INcosplit left"	"SN-ASTC right"	-0.0187561969387256
"28088"	"INcosplit left"	"SN-DLSO3-PDF right"	-0.0115877870338367
"28089"	"INcosplit left"	"SN-DLSO3 right"	-0.0241354927175315
"28090"	"INcosplit left"	"SN-MIP4 right"	-0.00954303491276838
"28091"	"INcosplit left"	"SN-MIP1 right"	-0.0171119921191506
"28092"	"INcosplit left"	"MNspinning right"	-0.015370139124908
"28093"	"INcosplit left"	"SN-WLD right"	0.16830742142017
"28094"	"INcosplit left"	"SN-DSO right"	-0.0229761571878884
"28095"	"INcosplit left"	"SNbicil right"	-0.0124285119270982
"28096"	"INcosplit left"	"INCrossbow right"	-0.0156563624819364
"28097"	"INcosplit left"	"INarc1 right"	-0.016188449355456
"28098"	"INcosplit left"	"INarc2 right"	-0.0232220497674983
"28099"	"INcosplit left"	"INsn right"	-0.024512670786536
"28100"	"INcosplit left"	"INrope right"	-0.022747117491709
"28101"	"INcosplit left"	"Loop right"	0.178185642659511
"28102"	"INcosplit left"	"INCM right"	-0.0194511735216186
"28103"	"INcosplit left"	"MNspider-ant right"	-0.0156563624819364
"28104"	"INcosplit left"	"MNspider-post right"	-0.0137277008816993
"28105"	"INcosplit left"	"MNbiramous right"	0.26560707172047
"28106"	"INcosplit left"	"MNring right"	-0.020130039864427
"28107"	"INcosplit left"	"MNcrab right"	-0.0200899917588873
"28108"	"INcosplit left"	"MNhose right"	-0.0278311676250509
"28109"	"INcosplit left"	"MNbow right"	-0.0143652733681756
"28110"	"INcosplit left"	"MNwave right"	-0.0157224416049253
"28111"	"INcosplit left"	"MNacicX right"	-0.0135904403645651
"28112"	"INcosplit left"	"INchaeMech right"	-0.0150335028466156
"28113"	"INcosplit left"	"chaeMech right"	-0.0153032101264349
"28114"	"INcosplit left"	"INFVa-pyg right"	-0.0144323327887185
"28115"	"INcosplit left"	"INsplitCR right"	-0.0180355244047942
"28116"	"INcosplit left"	"INsplitCRATO right"	-0.024512670786536
"28117"	"INcosplit left"	"INMC3 right"	-0.0147187207440724
"28118"	"INcosplit left"	"INbiax right"	-0.0129376571531449
"28119"	"INcosplit left"	"INsplitPB-RF/Ya right"	-0.0173576422345872
"28120"	"INcosplit left"	"INsplitPBant right"	-0.0151237564113913
"28121"	"INcosplit left"	"INsplitPB right"	-0.0218950019973684
"28122"	"INcosplit left"	"PB right"	-0.0242351107204788
"28123"	"INcosplit left"	"interparaPM1 right"	-0.0125559003043106
"28124"	"INcosplit left"	"cioMNcover right"	0.0310086398655179
"28125"	"INcosplit left"	"INsplitPUh right"	-0.0212222680306308
"28126"	"INcosplit left"	"MN3 right"	-0.0263662636830045
"28127"	"INcosplit left"	"MN1 right"	-0.0192471365614609
"28128"	"INcosplit left"	"MN2 right"	-0.0198464840159603
"28129"	"INcosplit left"	"MC3cover right"	-0.0192471365614609
"28130"	"INcosplit left"	"antPUc right"	-0.0115563594211872
"28131"	"INcosplit left"	"spinPU right"	-0.0156563624819364
"28132"	"INcosplit left"	"trochPU right"	-0.0166216216111187
"28133"	"INcosplit left"	"hPUc1 right"	-0.0100902401301574
"28134"	"INcosplit left"	"pygCirrusPUSM right"	-0.0157224416049253
"28135"	"INcosplit left"	"hCirrusPU right"	-0.0198183172040771
"28136"	"INcosplit left"	"parapodPU right"	-0.0194976787304244
"28137"	"INcosplit left"	"hPU right"	-0.0166216216111187
"28138"	"INcosplit left"	"dsoPU right"	-0.021052048901085
"28139"	"INcosplit left"	"pygCirrusPU right"	-0.0153929180106741
"28140"	"INcosplit left"	"hCR right"	-0.0165729308399658
"28141"	"INcosplit left"	"ventralpygCR right"	-0.0282508721447159
"28142"	"INcosplit left"	"SN-DLSO1.0 right"	-0.00193134744706691
"28143"	"INcosplit left"	"INdc right"	-0.0181158306636295
"28144"	"INcosplit left"	"INbackcross right"	-0.0177555633721437
"28145"	"INcosplit left"	"MNcommUpL right"	-0.0116551680770962
"28146"	"INcosplit left"	"MNob-ipsi right"	-0.0127782294573933
"28147"	"INcosplit left"	"INbiaxLeg right"	-0.028127289921653
"28148"	"INcosplit left"	"INbiaxH right"	-0.0125125836519405
"28149"	"INcosplit left"	"SN-NS1 right"	-0.0125757347998731
"28150"	"INcosplit left"	"SN-NS3 right"	NA
"28151"	"INcosplit left"	"SN-NS15 right"	-0.0124697741918952
"28152"	"INcosplit left"	"SNaant right"	-0.0162354660374555
"28153"	"INcosplit left"	"SNPDF-pyg right"	-0.0167398381349068
"28154"	"INcosplit left"	"INfoot right"	-0.0150990606971529
"28155"	"INcosplit left"	"INW right"	-0.0217183123634882
"28156"	"INcosplit left"	"INmidL right"	-0.0135335349106192
"28157"	"INcosplit left"	"INhook right"	-0.0107497873171611
"28158"	"INcosplit left"	"INMBtype6 right"	-0.0200519450856444
"28159"	"INcosplit left"	"INMBtype5 right"	-0.0192471365614609
"28160"	"INcosplit left"	"INMBtype7 right"	-0.0227833038614429
"28161"	"INcosplit left"	"INcross right"	-0.0179873423180925
"28162"	"INcosplit left"	"INpro right"	-0.0205492038165597
"28163"	"INcosplit left"	"INproT2 right"	-0.0193671122622894
"28164"	"INcosplit left"	"INpear right"	0.00412541920300216
"28165"	"INcosplit left"	"INZ right"	-0.0227796874941103
"28166"	"INcosplit left"	"MNpostv right"	-0.0109502019541765
"28167"	"INcosplit left"	"SN-NS22 right"	-0.0167354588954917
"28168"	"INcosplit left"	"SN-NS5 right"	-0.0207411166500951
"28169"	"INcosplit left"	"SN-NS17 right"	-0.016837009018034
"28170"	"INcosplit left"	"SN-NS19 right"	0.0299827352737113
"28171"	"INcosplit left"	"SN-NS20 right"	0.0760894210818248
"28172"	"INcosplit left"	"SN-NS29 right"	0.0136175090464999
"28173"	"INcosplit left"	"SN-NS27 right"	0.13183814785647
"28174"	"INcosplit left"	"SN-NS18 right"	-0.00650033789839013
"28175"	"INcosplit left"	"SN-NS16 right"	0.11970343533346
"28176"	"INcosplit left"	"INbigloop right"	-0.0109567757975606
"28177"	"INcosplit left"	"SNadNS22 right"	0.778974347649464
"28178"	"INcosplit left"	"Ser-tr1 right"	-0.0125422623695728
"28179"	"INcosplit left"	"SNFVa right"	-0.0156025915270284
"28180"	"INcosplit left"	"INUturn right"	-0.0257730620507131
"28181"	"INcosplit left"	"INcomm-Upstairs right"	0.422967593628569
"28182"	"INcosplit left"	"INasc-pyg right"	-0.00745239690378758
"28183"	"INcosplit left"	"SNblunt right"	-0.0185981005861837
"28184"	"INcosplit left"	"INsplitBronto right"	-0.0115877870338367
"28185"	"INcosplit left"	"INleucoPU right"	-0.0181648565126272
"28186"	"INcosplit left"	"MNladder right"	-0.0159841883191159
"28187"	"INcosplit left"	"INdecussfoot right"	-0.0182388397629511
"28188"	"INcosplit left"	"INdecusshook right"	0.0804348692063471
"28189"	"INcosplit left"	"INpreLadder right"	0.00113475714117462
"28190"	"INcosplit left"	"INcomm-Upcross right"	0.0105959748927634
"28191"	"INcosplit left"	"MNacic right"	0.059196061811738
"28192"	"INcosplit left"	"INsplitVent right"	-0.02157999965926
"28193"	"INcosplit left"	"INcomm-DownL right"	-0.0101155710035819
"28194"	"INcosplit left"	"MNarm right"	-0.0204435666866078
"28195"	"INcosplit left"	"INlasso-postSN right"	-0.0117322008613944
"28196"	"INcosplit left"	"MNantacic right"	-0.0153372953200682
"28197"	"INcosplit left"	"MNpostacic right"	-0.0129114067311263
"28198"	"INcosplit left"	"SN-DLSO1.3 right"	-0.0147205540807652
"28199"	"INcosplit left"	"MNakro right"	0.077660078939834
"28200"	"INcosplit left"	"MNchae right"	-0.014447007251252
"28201"	"INcosplit left"	"MNgland-head right"	-0.0136724936451325
"28202"	"INcosplit left"	"SNstiff right"	-0.0156563624819364
"28203"	"INcosplit left"	"SNbronto right"	0.0585126362312066
"28204"	"INcosplit left"	"INcommascFV right"	0.00801983963581341
"28205"	"INcosplit left"	"SNpygM right"	-0.0127104369008291
"28206"	"INcosplit left"	"INR1 right"	0.0462959173827487
"28207"	"INcosplit left"	"SN-DLSO1.1NP right"	-0.0166216216111187
"28208"	"INcosplit left"	"SN-DLSO1.1 right"	0.00897601987158275
"28209"	"INcosplit left"	"INmus right"	-0.0132678722598405
"28210"	"INcosplit left"	"INdescLuqinPDF right"	-0.0104509923127777
"28211"	"INcosplit left"	"INcosplit right"	0.831837222662969
"28212"	"INcosplit left"	"INcommdescFVa right"	-0.012101030475194
"28213"	"INcosplit left"	"MNheadV right"	-0.0182388397629511
"28214"	"INcosplit left"	"INbiaxHmid right"	-0.0181648565126272
"28215"	"INcosplit left"	"MNantelope right"	-0.0120912593663489
"28216"	"INcosplit left"	"MNsmile right"	-0.00954303491276838
"28217"	"INcosplit left"	"INhorn right"	-0.0169851846416992
"28218"	"INcosplit left"	"INMBPDF right"	-0.0151521290081001
"28219"	"INcosplit left"	"INMBdescFMRF right"	-0.0125196309005852
"28220"	"INcosplit left"	"INDLSO right"	-0.010215780080666
"28221"	"INcosplit left"	"SNtorii right"	-0.015136475397357
"28222"	"INcosplit left"	"INexsn right"	-0.0108479500607258
"28223"	"INcosplit left"	"MBmouth right"	-0.0128851023679743
"28224"	"INcosplit left"	"SNtrpa right"	-0.0131832339456954
"28225"	"INcosplit left"	"INtorii right"	-0.0110097998766554
"28226"	"INcosplit left"	"INUturnMB right"	-0.0140352848639216
"28227"	"INcosplit left"	"INface right"	-0.00692255778350383
"28228"	"INcosplit left"	"INMBdesc3 right"	-0.0115147676367519
"28229"	"INcosplit left"	"INMBdesc2 right"	-0.0143752865348657
"28230"	"INcosplit left"	"INpara right"	-0.0185106392050116
"28231"	"INcosplit left"	"INMBtype9 right"	-0.0159101724721611
"28232"	"INcosplit left"	"INMBtype2 right"	-0.0121028062228923
"28233"	"INcosplit left"	"INdecussM right"	-0.0199686807662616
"28234"	"INcosplit left"	"INiaStiff right"	-0.0156563624819364
"28235"	"INcosplit left"	"INmantis right"	-0.021052048901085
"28236"	"INcosplit left"	"INsplitSpin right"	0.0284304099573278
"28237"	"INcommdescFVa left"	"PRC right"	-0.00975564230016633
"28238"	"INcommdescFVa left"	"IN1 right"	-0.00799070040014576
"28239"	"INcommdescFVa left"	"INton right"	-0.00657208957777674
"28240"	"INcommdescFVa left"	"INpreSer right"	0.609509104661558
"28241"	"INcommdescFVa left"	"cPRC right"	-0.00978769942721858
"28242"	"INcommdescFVa left"	"INRGWa right"	-0.0124970278297866
"28243"	"INcommdescFVa left"	"INNOS right"	-0.00832310103697134
"28244"	"INcommdescFVa left"	"Ser-h1 right"	0.969313846769577
"28245"	"INcommdescFVa left"	"SNnuchPDF right"	-0.00712112926140789
"28246"	"INcommdescFVa left"	"SNnuchBx right"	0.99827942683965
"28247"	"INcommdescFVa left"	"SNgolden right"	-0.00747549171390418
"28248"	"INcommdescFVa left"	"SNhorn right"	-0.00695482246059245
"28249"	"INcommdescFVa left"	"SNhook right"	-0.00927571762584131
"28250"	"INcommdescFVa left"	"MNant right"	0.015608799533874
"28251"	"INcommdescFVa left"	"SNlasso right"	0.167942401526215
"28252"	"INcommdescFVa left"	"INlasso right"	-0.0107749623473077
"28253"	"INcommdescFVa left"	"INdecussPre right"	-0.00897460442836535
"28254"	"INcommdescFVa left"	"INpreMN right"	-0.0113950400724238
"28255"	"INcommdescFVa left"	"SNMIP-vc right"	-0.00832849568559663
"28256"	"INcommdescFVa left"	"SNmus right"	-0.0104861913732624
"28257"	"INcommdescFVa left"	"SNantlerPDF right"	-0.0132968338621406
"28258"	"INcommdescFVa left"	"SNPDF-dc right"	-0.0119499180562995
"28259"	"INcommdescFVa left"	"SN0DLSO1.2-4 right"	0.0210268070818364
"28260"	"INcommdescFVa left"	"SN-DLSO1.2-3 right"	-0.00905701105732761
"28261"	"INcommdescFVa left"	"SN-DLSO1.2-1 right"	-0.0135374017795968
"28262"	"INcommdescFVa left"	"SN-DLSO2 right"	-0.0100270798337923
"28263"	"INcommdescFVa left"	"SNMB2 right"	-0.0110796674250697
"28264"	"INcommdescFVa left"	"eyespot-PRCR3 right"	-0.0107334533558705
"28265"	"INcommdescFVa left"	"eyespot-PRCR1 right"	0.00369620043291133
"28266"	"INcommdescFVa left"	"MS3 right"	-0.0125492104920915
"28267"	"INcommdescFVa left"	"MS5 right"	-0.0067781851900379
"28268"	"INcommdescFVa left"	"SN-ASTC right"	-0.0117659952653344
"28269"	"INcommdescFVa left"	"SN-DLSO3-PDF right"	-0.00726916271039591
"28270"	"INcommdescFVa left"	"SN-DLSO3 right"	-0.0151404943106917
"28271"	"INcommdescFVa left"	"SN-MIP4 right"	-0.00598646431189493
"28272"	"INcommdescFVa left"	"SN-MIP1 right"	-0.0107345651632962
"28273"	"INcommdescFVa left"	"MNspinning right"	-0.00964187914863545
"28274"	"INcommdescFVa left"	"SN-WLD right"	-0.0124740882985807
"28275"	"INcommdescFVa left"	"SN-DSO right"	-0.0144132287356246
"28276"	"INcommdescFVa left"	"SNbicil right"	-0.00779655987656339
"28277"	"INcommdescFVa left"	"INCrossbow right"	-0.00982143061499222
"28278"	"INcommdescFVa left"	"INarc1 right"	-0.0101552153185241
"28279"	"INcommdescFVa left"	"INarc2 right"	-0.014567480204455
"28280"	"INcommdescFVa left"	"INsn right"	-0.0153771027974011
"28281"	"INcommdescFVa left"	"INrope right"	-0.0142695492898593
"28282"	"INcommdescFVa left"	"Loop right"	-0.0132062117125853
"28283"	"INcommdescFVa left"	"INCM right"	-0.012201962706418
"28284"	"INcommdescFVa left"	"MNspider-ant right"	-0.00982143061499222
"28285"	"INcommdescFVa left"	"MNspider-post right"	-0.00861155724189016
"28286"	"INcommdescFVa left"	"MNbiramous right"	-0.0172714417529354
"28287"	"INcommdescFVa left"	"MNring right"	-0.01262782399383
"28288"	"INcommdescFVa left"	"MNcrab right"	-0.0126027013198837
"28289"	"INcommdescFVa left"	"MNhose right"	-0.00644821160271669
"28290"	"INcommdescFVa left"	"MNbow right"	-0.00901151438041323
"28291"	"INcommdescFVa left"	"MNwave right"	-0.00986288286945321
"28292"	"INcommdescFVa left"	"MNacicX right"	-0.00168240627345205
"28293"	"INcommdescFVa left"	"INchaeMech right"	-0.00943070303071199
"28294"	"INcommdescFVa left"	"chaeMech right"	-0.00959989375672893
"28295"	"INcommdescFVa left"	"INFVa-pyg right"	-0.00905358158770379
"28296"	"INcommdescFVa left"	"INsplitCR right"	-0.0113139084350567
"28297"	"INcommdescFVa left"	"INsplitCRATO right"	-0.0068915674122499
"28298"	"INcommdescFVa left"	"INMC3 right"	-0.00923323630863423
"28299"	"INcommdescFVa left"	"INbiax right"	-0.00811595299973243
"28300"	"INcommdescFVa left"	"INsplitPB-RF/Ya right"	-0.0108886645313396
"28301"	"INcommdescFVa left"	"INsplitPBant right"	-0.00855658581786647
"28302"	"INcommdescFVa left"	"INsplitPB right"	-0.0137350066581796
"28303"	"INcommdescFVa left"	"PB right"	-0.0152029859210565
