"skid"	"partner"	"syn.count"	"num_nodes"	"connection_type"	"skeleton"
"27575"	1355372	1362300	1	3391	"presynapse"	"with_soma"
"27576"	1691763	1362300	1	3391	"presynapse"	"with_soma"
"27577"	1860886	1362300	1	3391	"presynapse"	"with_soma"
"27578"	1300731	1273001	1	1085	"presynapse"	"with_soma"
"27579"	1301261	1932830	1	863	"presynapse"	"with_soma"
"27580"	1310144	1932830	1	863	"presynapse"	"with_soma"
"27581"	1382194	1932830	1	863	"presynapse"	"with_soma"
"27582"	1739164	1932830	1	863	"presynapse"	"with_soma"
"27583"	1797181	1932830	1	863	"presynapse"	"with_soma"
"27584"	1923672	1932830	1	863	"presynapse"	"with_soma"
"27585"	1301268	1313424	1	12	"presynapse"	"with_soma"
"27586"	1301923	1356560	1	993	"presynapse"	"with_soma"
"27587"	1715549	1356560	1	993	"presynapse"	"with_soma"
"27588"	1950393	1356560	1	993	"presynapse"	"with_soma"
"27589"	1301923	111813	1	256	"presynapse"	"with_soma"
"27590"	1301967	1299667	1	547	"presynapse"	"with_soma"
"27591"	1301967	1807636	1	378	"presynapse"	"with_soma"
"27592"	1470542	1807636	1	378	"presynapse"	"with_soma"
"27593"	1302189	1294843	1	79	"presynapse"	"with_soma"
"27594"	1302189	1561646	1	26	"presynapse"	"with_soma"
"27595"	1302189	743457	1	7	"presynapse"	"with_soma"
"27596"	1302189	287846	1	58	"presynapse"	"with_soma"
"27597"	1302189	1302310	1	9	"presynapse"	"with_soma"
"27598"	1302189	1277473	1	111	"presynapse"	"with_soma"
"27599"	1302189	1413283	1	28	"presynapse"	"with_soma"
"27600"	1302189	1344491	1	124	"presynapse"	"with_soma"
"27601"	1302189	83642	1	1979	"presynapse"	"with_soma"
"27602"	1411715	83642	1	1979	"presynapse"	"with_soma"
"27603"	1302189	1413158	1	41	"presynapse"	"with_soma"
"27604"	1302189	1413170	1	7	"presynapse"	"with_soma"
"27605"	1302189	1413185	1	41	"presynapse"	"with_soma"
"27606"	1302189	1413191	1	92	"presynapse"	"with_soma"
"27607"	1302189	1312929	1	342	"presynapse"	"with_soma"
"27608"	1302189	1291948	1	139	"presynapse"	"with_soma"
"27609"	1302189	1300776	1	104	"presynapse"	"with_soma"
"27610"	1302189	1413398	1	98	"presynapse"	"with_soma"
"27611"	1412560	228289	1	10318	"presynapse"	"with_soma"
"27612"	1416527	228289	1	10318	"presynapse"	"with_soma"
"27613"	1302189	2301288	1	298	"presynapse"	"with_soma"
"27614"	1302189	1688566	1	34	"presynapse"	"with_soma"
"27615"	1302189	1566006	1	168	"presynapse"	"with_soma"
"27616"	1302189	1338236	1	85	"presynapse"	"with_soma"
"27617"	1302247	1275243	1	2253	"presynapse"	"with_soma"
"27618"	1731718	1275243	1	2253	"presynapse"	"with_soma"
"27619"	1302266	1286402	1	673	"presynapse"	"with_soma"
"27620"	1731420	1286402	1	673	"presynapse"	"with_soma"
"27621"	1302266	1482489	1	683	"presynapse"	"with_soma"
"27622"	1302266	1756420	1	13	"presynapse"	"with_soma"
"27623"	1302266	170458	1	4281	"presynapse"	"with_soma"
"27624"	1499326	170458	1	4281	"presynapse"	"with_soma"
"27625"	1569660	170458	1	4281	"presynapse"	"with_soma"
"27626"	1815732	170458	1	4281	"presynapse"	"with_soma"
"27627"	1302266	2187489	1	16	"presynapse"	"with_soma"
"27628"	1302266	1410452	1	458	"presynapse"	"with_soma"
"27629"	1302289	1412968	1	686	"presynapse"	"with_soma"
"27630"	1422884	1412968	1	686	"presynapse"	"with_soma"
"27631"	1302345	1622792	1	394	"presynapse"	"with_soma"
"27632"	1302345	1425280	1	45	"presynapse"	"with_soma"
"27633"	1387530	1700859	1	2326	"presynapse"	"with_soma"
"27634"	1438682	1700859	1	2326	"presynapse"	"with_soma"
"27635"	1631145	1700859	1	2326	"presynapse"	"with_soma"
"27636"	1732257	1700859	1	2326	"presynapse"	"with_soma"
"27637"	1302345	1576459	1	417	"presynapse"	"with_soma"
"27638"	1302513	1281988	1	692	"presynapse"	"with_soma"
"27639"	1302513	772993	1	511	"presynapse"	"with_soma"
"27640"	1303297	1337238	1	821	"presynapse"	"with_soma"
"27641"	1303297	1337232	1	6	"presynapse"	"with_soma"
"27642"	1303655	1342786	1	10	"presynapse"	"with_soma"
"27643"	1303909	1354390	1	1095	"presynapse"	"with_soma"
"27644"	1314734	1354390	1	1095	"presynapse"	"with_soma"
"27645"	1318071	1354390	1	1095	"presynapse"	"with_soma"
"27646"	1332248	1354390	1	1095	"presynapse"	"with_soma"
"27647"	1303909	1273359	1	678	"presynapse"	"with_soma"
"27648"	1314734	1273359	1	678	"presynapse"	"with_soma"
"27649"	1744577	1273359	1	678	"presynapse"	"with_soma"
"27650"	1303909	1351645	1	21	"presynapse"	"with_soma"
"27651"	1304469	1372597	1	881	"presynapse"	"with_soma"
"27652"	1306155	1372597	1	881	"presynapse"	"with_soma"
"27653"	1304654	1492209	1	67	"presynapse"	"with_soma"
"27654"	1304654	1351385	1	591	"presynapse"	"with_soma"
"27655"	1307230	1351385	1	591	"presynapse"	"with_soma"
"27656"	1412575	1351385	1	591	"presynapse"	"with_soma"
"27657"	1685644	1351385	1	591	"presynapse"	"with_soma"
"27658"	2000850	1351385	1	591	"presynapse"	"with_soma"
"27659"	1304654	1949143	1	18	"presynapse"	"with_soma"
"27660"	1304654	1449246	1	444	"presynapse"	"with_soma"
"27661"	1499326	1449246	1	444	"presynapse"	"with_soma"
"27662"	1304654	2011279	1	16	"presynapse"	"with_soma"
"27663"	1304654	1345830	1	903	"presynapse"	"with_soma"
"27664"	1304654	2018595	1	19	"presynapse"	"with_soma"
"27665"	1304775	1370473	1	713	"presynapse"	"with_soma"
"27666"	1370478	1370473	1	713	"presynapse"	"with_soma"
"27667"	1304775	463126	1	1001	"presynapse"	"with_soma"
"27668"	1325272	463126	1	1001	"presynapse"	"with_soma"
"27669"	1354390	463126	1	1001	"presynapse"	"with_soma"
"27670"	1454846	463126	1	1001	"presynapse"	"with_soma"
"27671"	1333529	1616492	1	1830	"presynapse"	"with_soma"
"27672"	1383587	1616492	1	1830	"presynapse"	"with_soma"
"27673"	1421893	1616492	1	1830	"presynapse"	"with_soma"
"27674"	1437030	1616492	1	1830	"presynapse"	"with_soma"
"27675"	1569660	1616492	1	1830	"presynapse"	"with_soma"
"27676"	1609864	1616492	1	1830	"presynapse"	"with_soma"
"27677"	1957108	1616492	1	1830	"presynapse"	"with_soma"
"27678"	1304924	1414507	1	454	"presynapse"	"with_soma"
"27679"	1473202	1414507	1	454	"presynapse"	"with_soma"
"27680"	1443411	1448244	1	837	"presynapse"	"with_soma"
"27681"	1569660	1448244	1	837	"presynapse"	"with_soma"
"27682"	1609864	1448244	1	837	"presynapse"	"with_soma"
"27683"	1837982	1448244	1	837	"presynapse"	"with_soma"
"27684"	1304924	1619515	1	28	"presynapse"	"with_soma"
"27685"	1304924	1490791	1	83	"presynapse"	"with_soma"
"27686"	1488194	1490791	1	83	"presynapse"	"with_soma"
"27687"	1600760	1490791	1	83	"presynapse"	"with_soma"
"27688"	1611683	1490791	1	83	"presynapse"	"with_soma"
"27689"	1841158	1490791	1	83	"presynapse"	"with_soma"
"27690"	1304924	1688805	1	31	"presynapse"	"with_soma"
"27691"	1304924	1413851	1	75	"presynapse"	"with_soma"
"27692"	1304990	1697442	1	79	"presynapse"	"with_soma"
"27693"	1304924	1308315	1	1750	"presynapse"	"with_soma"
"27694"	1333529	1308315	1	1750	"presynapse"	"with_soma"
"27695"	1845563	1308315	1	1750	"presynapse"	"with_soma"
"27696"	1304924	1745255	1	12	"presynapse"	"with_soma"
"27697"	1304924	1324161	1	35	"presynapse"	"with_soma"
"27698"	1304924	1980125	1	8	"presynapse"	"with_soma"
"27699"	1442970	1425347	1	1120	"presynapse"	"with_soma"
"27700"	1304924	1441189	1	105	"presynapse"	"with_soma"
"27701"	1341140	1841368	1	347	"presynapse"	"with_soma"
"27702"	1370203	1841368	1	347	"presynapse"	"with_soma"
"27703"	1731062	1841368	1	347	"presynapse"	"with_soma"
"27704"	1957108	1425621	1	969	"presynapse"	"with_soma"
"27705"	1304968	555629	1	713	"presynapse"	"with_soma"
"27706"	1699266	555629	1	713	"presynapse"	"with_soma"
"27707"	1304990	1592892	1	24	"presynapse"	"with_soma"
"27708"	1304990	2018297	1	336	"presynapse"	"with_soma"
"27709"	1304990	1764666	1	5	"presynapse"	"with_soma"
"27710"	1304990	1360565	1	1057	"presynapse"	"with_soma"
"27711"	1304990	1367937	1	736	"presynapse"	"with_soma"
"27712"	1348770	1367937	1	736	"presynapse"	"with_soma"
"27713"	1600760	1367937	1	736	"presynapse"	"with_soma"
"27714"	1305461	1739207	1	9	"presynapse"	"with_soma"
"27715"	1305492	1404341	1	656	"presynapse"	"with_soma"
"27716"	1394963	1404341	1	656	"presynapse"	"with_soma"
"27717"	1783644	1391745	1	887	"presynapse"	"with_soma"
"27718"	1305492	1391754	1	806	"presynapse"	"with_soma"
"27719"	1395980	1391754	1	806	"presynapse"	"with_soma"
"27720"	1779518	1404314	1	557	"presynapse"	"with_soma"
"27721"	1487196	1404388	1	1017	"presynapse"	"with_soma"
"27722"	1305492	1404400	1	842	"presynapse"	"with_soma"
"27723"	1305492	1404405	1	705	"presynapse"	"with_soma"
"27724"	1305492	1381916	1	930	"presynapse"	"with_soma"
"27725"	1305492	1594643	1	359	"presynapse"	"with_soma"
"27726"	1433397	1594643	1	359	"presynapse"	"with_soma"
"27727"	1306155	1775932	1	682	"presynapse"	"with_soma"
"27728"	1306155	1360456	1	1007	"presynapse"	"with_soma"
"27729"	1318311	1360456	1	1007	"presynapse"	"with_soma"
"27730"	1306268	672228	1	538	"presynapse"	"with_soma"
"27731"	1306584	1469764	1	1041	"presynapse"	"with_soma"
"27732"	1306584	747578	1	44	"presynapse"	"with_soma"
"27733"	1306584	1341722	1	21	"presynapse"	"with_soma"
"27734"	1306584	1843552	1	28	"presynapse"	"with_soma"
"27735"	1306584	1640275	1	21	"presynapse"	"with_soma"
"27736"	1306584	1640267	1	5	"presynapse"	"with_soma"
"27737"	1306584	1413973	1	559	"presynapse"	"with_soma"
"27738"	1306608	1971227	1	1428	"presynapse"	"with_soma"
"27739"	1338884	1971227	1	1428	"presynapse"	"with_soma"
"27740"	1489889	1971227	1	1428	"presynapse"	"with_soma"
"27741"	1957230	1971227	1	1428	"presynapse"	"with_soma"
"27742"	1424524	1421893	1	657	"presynapse"	"with_soma"
"27743"	1476102	1421893	1	657	"presynapse"	"with_soma"
"27744"	1486136	1421893	1	657	"presynapse"	"with_soma"
"27745"	1509512	1421893	1	657	"presynapse"	"with_soma"
"27746"	2009602	1421893	1	657	"presynapse"	"with_soma"
"27747"	1490551	1500207	1	1182	"presynapse"	"with_soma"
"27748"	1500956	1500207	1	1182	"presynapse"	"with_soma"
"27749"	1920885	1500207	1	1182	"presynapse"	"with_soma"
"27750"	1306608	1458903	1	43	"presynapse"	"with_soma"
"27751"	1509512	1458903	1	43	"presynapse"	"with_soma"
"27752"	1306608	951862	1	721	"presynapse"	"with_soma"
"27753"	1306608	1597716	1	5	"presynapse"	"with_soma"
"27754"	1306608	1491321	1	39	"presynapse"	"with_soma"
"27755"	1449903	1491321	1	39	"presynapse"	"with_soma"
"27756"	1306608	1460631	1	781	"presynapse"	"with_soma"
"27757"	1569660	1460631	1	781	"presynapse"	"with_soma"
"27758"	1616492	1460631	1	781	"presynapse"	"with_soma"
"27759"	1731953	1460631	1	781	"presynapse"	"with_soma"
"27760"	1957250	1460631	1	781	"presynapse"	"with_soma"
"27761"	1306608	1488046	1	3	"presynapse"	"with_soma"
"27762"	1306608	1488040	1	11	"presynapse"	"with_soma"
"27763"	1306608	1443612	1	667	"presynapse"	"with_soma"
"27764"	1815732	1443612	1	667	"presynapse"	"with_soma"
"27765"	1306859	1957973	1	959	"presynapse"	"with_soma"
"27766"	1364315	1957973	1	959	"presynapse"	"with_soma"
"27767"	1306859	1439314	1	832	"presynapse"	"with_soma"
"27768"	1949236	1439314	1	832	"presynapse"	"with_soma"
"27769"	1306859	1479904	1	4	"presynapse"	"with_soma"
"27770"	1306859	1575777	1	12	"presynapse"	"with_soma"
"27771"	1306859	1591947	1	40	"presynapse"	"with_soma"
"27772"	1314140	135113	1	1492	"presynapse"	"with_soma"
"27773"	1435540	135113	1	1492	"presynapse"	"with_soma"
"27774"	1466424	135113	1	1492	"presynapse"	"with_soma"
"27775"	1468265	135113	1	1492	"presynapse"	"with_soma"
"27776"	1532811	135113	1	1492	"presynapse"	"with_soma"
"27777"	1588419	135113	1	1492	"presynapse"	"with_soma"
"27778"	2000955	135113	1	1492	"presynapse"	"with_soma"
"27779"	1307040	1845938	1	445	"presynapse"	"with_soma"
"27780"	1307040	1586770	1	137	"presynapse"	"with_soma"
"27781"	1307230	1351353	1	59	"presynapse"	"with_soma"
"27782"	1845855	1351353	1	59	"presynapse"	"with_soma"
"27783"	1307230	1351367	1	225	"presynapse"	"with_soma"
"27784"	1324600	493121	1	1391	"presynapse"	"with_soma"
"27785"	1307247	2233530	1	952	"presynapse"	"with_soma"
"27786"	1739198	2233530	1	952	"presynapse"	"with_soma"
"27787"	1854639	2233530	1	952	"presynapse"	"with_soma"
"27788"	1307247	1425637	1	623	"presynapse"	"with_soma"
"27789"	1624567	1425637	1	623	"presynapse"	"with_soma"
"27790"	1307247	1591569	1	12	"presynapse"	"with_soma"
"27791"	1447037	1486628	1	1080	"presynapse"	"with_soma"
"27792"	1671147	1584762	1	494	"presynapse"	"with_soma"
"27793"	1395556	1559953	1	477	"presynapse"	"with_soma"
"27794"	1307524	1569091	1	557	"presynapse"	"with_soma"
"27795"	1408867	1569080	1	686	"presynapse"	"with_soma"
"27796"	1307524	2427570	1	6	"presynapse"	"with_soma"
"27797"	1307524	1576054	1	671	"presynapse"	"with_soma"
"27798"	1308022	1833046	1	385	"presynapse"	"with_soma"
"27799"	1361489	1833046	1	385	"presynapse"	"with_soma"
"27800"	1308347	1715873	1	251	"presynapse"	"with_soma"
"27801"	1736843	1715873	1	251	"presynapse"	"with_soma"
"27802"	1308413	2015966	1	1830	"presynapse"	"with_soma"
"27803"	1736843	2015966	1	1830	"presynapse"	"with_soma"
"27804"	1308413	2014201	1	15	"presynapse"	"with_soma"
"27805"	1395647	1395692	1	1705	"presynapse"	"with_soma"
"27806"	1674291	1395692	1	1705	"presynapse"	"with_soma"
"27807"	1727474	1395692	1	1705	"presynapse"	"with_soma"
"27808"	1957250	1395692	1	1705	"presynapse"	"with_soma"
"27809"	1308618	1395670	1	1411	"presynapse"	"with_soma"
"27810"	1395647	1395670	1	1411	"presynapse"	"with_soma"
"27811"	1763522	1395670	1	1411	"presynapse"	"with_soma"
"27812"	1395647	1357867	1	1432	"presynapse"	"with_soma"
"27813"	1741418	1357867	1	1432	"presynapse"	"with_soma"
"27814"	1763522	1357867	1	1432	"presynapse"	"with_soma"
"27815"	1308618	1592834	1	352	"presynapse"	"with_soma"
"27816"	1308618	1593058	1	602	"presynapse"	"with_soma"
"27817"	1308618	1395731	1	1560	"presynapse"	"with_soma"
"27818"	1665129	1545686	1	453	"presynapse"	"with_soma"
"27819"	1308618	1395664	1	1915	"presynapse"	"with_soma"
"27820"	1345337	1395664	1	1915	"presynapse"	"with_soma"
"27821"	1392970	1395664	1	1915	"presynapse"	"with_soma"
"27822"	1309032	1950550	1	707	"presynapse"	"with_soma"
"27823"	1351280	1950550	1	707	"presynapse"	"with_soma"
"27824"	1354979	1950550	1	707	"presynapse"	"with_soma"
"27825"	1739164	1950550	1	707	"presynapse"	"with_soma"
"27826"	1309032	1523134	1	1030	"presynapse"	"with_soma"
"27827"	1309032	1695283	1	716	"presynapse"	"with_soma"
"27828"	1957714	1695283	1	716	"presynapse"	"with_soma"
"27829"	1309032	1694299	1	9	"presynapse"	"with_soma"
"27830"	1309032	1974253	1	26	"presynapse"	"with_soma"
"27831"	1374124	1318929	1	978	"presynapse"	"with_soma"
"27832"	1310016	1318241	1	327	"presynapse"	"with_soma"
"27833"	1310016	1324587	1	1186	"presynapse"	"with_soma"
"27834"	1310144	1410728	1	1859	"presynapse"	"with_soma"
"27835"	1311483	1467958	1	25	"presynapse"	"with_soma"
"27836"	1311483	1330438	1	1187	"presynapse"	"with_soma"
"27837"	1425033	1330438	1	1187	"presynapse"	"with_soma"
"27838"	1311597	1275768	1	661	"presynapse"	"with_soma"
"27839"	1332367	1275768	1	661	"presynapse"	"with_soma"
"27840"	1311597	1326659	1	478	"presynapse"	"with_soma"
"27841"	1325625	1326659	1	478	"presynapse"	"with_soma"
"27842"	1311697	1098461	1	635	"presynapse"	"with_soma"
"27843"	1311697	2314435	1	4	"presynapse"	"with_soma"
"27844"	1311697	1326872	1	23	"presynapse"	"with_soma"
"27845"	1311697	298270	1	549	"presynapse"	"with_soma"
"27846"	1311787	1667277	1	1479	"presynapse"	"with_soma"
"27847"	1324107	1667277	1	1479	"presynapse"	"with_soma"
"27848"	1408038	1667277	1	1479	"presynapse"	"with_soma"
"27849"	1424524	1667277	1	1479	"presynapse"	"with_soma"
"27850"	1489889	1667277	1	1479	"presynapse"	"with_soma"
"27851"	1311897	1320534	1	19	"presynapse"	"with_soma"
"27852"	1311897	1320507	1	46	"presynapse"	"with_soma"
"27853"	1311897	2337192	1	26	"presynapse"	"with_soma"
"27854"	1312187	1281169	1	822	"presynapse"	"with_soma"
"27855"	1312187	1327935	1	557	"presynapse"	"with_soma"
"27856"	1312187	2294716	1	888	"presynapse"	"with_soma"
"27857"	1312187	1577729	1	418	"presynapse"	"with_soma"
"27858"	1390749	1000272	1	2373	"presynapse"	"with_soma"
"27859"	1443411	1000272	1	2373	"presynapse"	"with_soma"
"27860"	1488194	1000272	1	2373	"presynapse"	"with_soma"
"27861"	1600760	1000272	1	2373	"presynapse"	"with_soma"
"27862"	1613646	1000272	1	2373	"presynapse"	"with_soma"
"27863"	1837982	1000272	1	2373	"presynapse"	"with_soma"
"27864"	1841158	1000272	1	2373	"presynapse"	"with_soma"
"27865"	1441073	1445167	1	1221	"presynapse"	"with_soma"
"27866"	1443411	1445167	1	1221	"presynapse"	"with_soma"
"27867"	1739198	1445167	1	1221	"presynapse"	"with_soma"
"27868"	1312289	1615723	1	22	"presynapse"	"with_soma"
"27869"	1312289	1968009	1	14	"presynapse"	"with_soma"
"27870"	1312289	1201736	1	585	"presynapse"	"with_soma"
"27871"	1312289	1436895	1	2113	"presynapse"	"with_soma"
"27872"	1387613	1436895	1	2113	"presynapse"	"with_soma"
"27873"	1405840	1436895	1	2113	"presynapse"	"with_soma"
"27874"	1433418	1436895	1	2113	"presynapse"	"with_soma"
"27875"	2007344	1436895	1	2113	"presynapse"	"with_soma"
"27876"	1312289	1841402	1	472	"presynapse"	"with_soma"
"27877"	1437030	1841402	1	472	"presynapse"	"with_soma"
"27878"	1312363	1738949	1	5	"presynapse"	"with_soma"
"27879"	1312363	1730757	1	8	"presynapse"	"with_soma"
"27880"	1464604	1730757	1	8	"presynapse"	"with_soma"
"27881"	1312363	1577689	1	49	"presynapse"	"with_soma"
"27882"	1312363	1845889	1	721	"presynapse"	"with_soma"
"27883"	1312505	1405294	1	320	"presynapse"	"with_soma"
"27884"	1355081	1405336	1	635	"presynapse"	"with_soma"
"27885"	1312505	1852885	1	110	"presynapse"	"with_soma"
"27886"	1312505	1405475	1	52	"presynapse"	"with_soma"
"27887"	1312505	1381926	1	395	"presynapse"	"with_soma"
"27888"	1832672	1381926	1	395	"presynapse"	"with_soma"
"27889"	1312505	1756110	1	39	"presynapse"	"with_soma"
"27890"	1312505	1571934	1	2632	"presynapse"	"with_soma"
"27891"	1382859	1571934	1	2632	"presynapse"	"with_soma"
"27892"	1460631	1571934	1	2632	"presynapse"	"with_soma"
"27893"	1482574	1571934	1	2632	"presynapse"	"with_soma"
"27894"	1488194	1571934	1	2632	"presynapse"	"with_soma"
"27895"	1569660	1571934	1	2632	"presynapse"	"with_soma"
"27896"	1612233	1571934	1	2632	"presynapse"	"with_soma"
"27897"	1684856	1571934	1	2632	"presynapse"	"with_soma"
"27898"	1725169	1571934	1	2632	"presynapse"	"with_soma"
"27899"	1845563	1571934	1	2632	"presynapse"	"with_soma"
"27900"	1957288	1571934	1	2632	"presynapse"	"with_soma"
"27901"	2294176	1571934	1	2632	"presynapse"	"with_soma"
"27902"	1312586	1692181	1	60	"presynapse"	"with_soma"
"27903"	1365232	1692181	1	60	"presynapse"	"with_soma"
"27904"	1312678	1307989	1	49	"presynapse"	"with_soma"
"27905"	1312678	1237811	1	16	"presynapse"	"with_soma"
"27906"	1312731	1237811	1	16	"presynapse"	"with_soma"
"27907"	1312678	1724511	1	35	"presynapse"	"with_soma"
"27908"	1312731	1923672	1	2334	"presynapse"	"with_soma"
"27909"	1365661	1923672	1	2334	"presynapse"	"with_soma"
"27910"	2294251	1923672	1	2334	"presynapse"	"with_soma"
"27911"	1312678	2430392	1	11	"presynapse"	"with_soma"
"27912"	1312731	1358284	1	42	"presynapse"	"with_soma"
"27913"	1312731	1358329	1	14	"presynapse"	"with_soma"
"27914"	1312731	1648040	1	4	"presynapse"	"with_soma"
"27915"	1312731	1648091	1	22	"presynapse"	"with_soma"
"27916"	1312731	1432579	1	26	"presynapse"	"with_soma"
"27917"	1312731	1944896	1	122	"presynapse"	"with_soma"
"27918"	2008640	1944896	1	122	"presynapse"	"with_soma"
"27919"	1382194	1363796	1	1760	"presynapse"	"with_soma"
"27920"	1551483	1363796	1	1760	"presynapse"	"with_soma"
"27921"	1732095	1363796	1	1760	"presynapse"	"with_soma"
"27922"	1312731	1432510	1	20	"presynapse"	"with_soma"
"27923"	1312731	1432498	1	12	"presynapse"	"with_soma"
"27924"	1312731	1432515	1	17	"presynapse"	"with_soma"
"27925"	1312731	1608290	1	1720	"presynapse"	"with_soma"
"27926"	1447877	1608290	1	1720	"presynapse"	"with_soma"
"27927"	1778044	1608290	1	1720	"presynapse"	"with_soma"
"27928"	1312731	1358257	1	7	"presynapse"	"with_soma"
"27929"	1312731	1571156	1	3	"presynapse"	"with_soma"
"27930"	2008640	1571156	1	3	"presynapse"	"with_soma"
"27931"	1312731	1769138	1	37	"presynapse"	"with_soma"
"27932"	1312731	1587051	1	11	"presynapse"	"with_soma"
"27933"	1312731	1499594	1	769	"presynapse"	"with_soma"
"27934"	1363796	1499594	1	769	"presynapse"	"with_soma"
"27935"	1387104	1499594	1	769	"presynapse"	"with_soma"
"27936"	1312731	1747862	1	18	"presynapse"	"with_soma"
"27937"	1312731	1648082	1	35	"presynapse"	"with_soma"
"27938"	1312731	1349942	1	795	"presynapse"	"with_soma"
"27939"	1312731	1482990	1	939	"presynapse"	"with_soma"
"27940"	1436570	1482990	1	939	"presynapse"	"with_soma"
"27941"	1437666	1482990	1	939	"presynapse"	"with_soma"
"27942"	1569660	1482990	1	939	"presynapse"	"with_soma"
"27943"	1624567	1482990	1	939	"presynapse"	"with_soma"
"27944"	1732300	1482990	1	939	"presynapse"	"with_soma"
"27945"	1313126	1388854	1	210	"presynapse"	"with_soma"
"27946"	1313994	1957350	1	1012	"presynapse"	"with_soma"
"27947"	1397285	1957350	1	1012	"presynapse"	"with_soma"
